content_id,date,daily_views,avg_rating
M1430132,2015-05-01,300,3.0
M1430132,2015-06-01,600,3.25
M1430132,2015-07-01,300,5.0
M1430132,2015-08-01,1200,3.125
M1430132,2015-09-01,600,3.25
M1430132,2015-10-01,300,3.5
M1430132,2015-11-01,300,3.5
M1430132,2015-12-01,300,2.5
M1430132,2016-01-01,300,4.0
M1430132,2016-03-01,300,4.0
M1430132,2016-04-01,300,1.5
M1430132,2016-05-01,600,3.5
M1430132,2016-06-01,1200,3.0
M1430132,2016-08-01,300,3.5
M1430132,2016-09-01,300,3.5
M1430132,2016-11-01,600,3.75
M1430132,2016-12-01,300,2.0
M1430132,2017-02-01,1500,3.0
M1430132,2017-03-01,2100,3.5
M1430132,2017-04-01,1800,3.5833333333333335
M1430132,2017-06-01,300,3.5
M1430132,2017-07-01,600,3.5
M1430132,2017-09-01,600,3.75
M1430132,2017-10-01,300,2.0
M1430132,2017-12-01,300,4.0
M1430132,2018-03-01,600,3.5
M1430132,2018-05-01,600,3.0
M1430132,2018-06-01,900,3.0
M1430132,2018-08-01,600,2.5
M1430132,2018-09-01,300,5.0
M1430132,2018-10-01,1500,3.8
M1430132,2018-11-01,300,3.0
M1430132,2019-01-01,300,4.0
M1430132,2019-03-01,300,3.5
M1430132,2019-04-01,300,3.0
M1430132,2019-05-01,1200,3.875
M1430132,2019-06-01,1200,3.25
M1430132,2019-07-01,300,3.0
M1430132,2019-08-01,600,3.75
M1430132,2019-10-01,300,3.0
M1430132,2019-12-01,300,3.5
M1430132,2020-04-01,600,3.75
M1430132,2020-05-01,300,4.0
M1430132,2021-02-01,300,2.5
M1430132,2021-03-01,300,3.5
M1430132,2021-05-01,300,4.0
M1430132,2021-06-01,600,3.25
M1430132,2021-08-01,300,4.0
M1431045,2016-02-01,215700,4.159944367176634
M1431045,2016-03-01,71100,3.9915611814345993
M1431045,2016-04-01,66300,4.049773755656108
M1431045,2016-05-01,57900,3.971502590673575
M1431045,2016-06-01,19500,3.746153846153846
M1431045,2016-07-01,15000,3.86
M1431045,2016-08-01,7500,3.62
M1431045,2016-09-01,4500,4.033333333333333
M1431045,2016-10-01,4800,3.4375
M1431045,2016-11-01,2400,4.375
M1431045,2016-12-01,3900,3.3461538461538463
M1431045,2017-01-01,5100,3.735294117647059
M1431045,2017-02-01,3600,3.7916666666666665
M1431045,2017-03-01,4500,3.8666666666666667
M1431045,2017-04-01,3000,3.6
M1431045,2017-05-01,1200,4.125
M1431045,2017-06-01,600,3.75
M1431045,2017-07-01,300,5.0
M1431045,2017-08-01,1800,4.333333333333333
M1431045,2017-09-01,900,3.8333333333333335
M1431045,2017-10-01,900,4.166666666666667
M1431045,2017-11-01,600,3.75
M1431045,2017-12-01,1800,3.75
M1431045,2018-01-01,1800,3.75
M1431045,2018-02-01,600,4.25
M1431045,2018-03-01,2100,4.142857142857143
M1431045,2018-04-01,1200,4.0
M1431045,2018-05-01,2400,3.75
M1431045,2018-06-01,3000,4.05
M1431045,2018-07-01,900,4.166666666666667
M1431045,2018-08-01,1500,4.1
M1431045,2018-09-01,900,4.333333333333333
M1431045,2018-10-01,900,4.166666666666667
M1431045,2019-01-01,900,3.8333333333333335
M1431045,2019-02-01,300,4.5
M1431045,2019-03-01,600,2.75
M1431045,2019-04-01,600,4.75
M1431045,2019-05-01,1200,4.25
M1431045,2019-06-01,600,4.25
M1431045,2019-07-01,300,2.5
M1431045,2019-08-01,600,4.25
M1431045,2019-12-01,300,4.0
M1431045,2020-02-01,300,4.0
M1431045,2020-03-01,600,3.0
M1431045,2020-04-01,900,3.8333333333333335
M1431045,2020-05-01,600,3.75
M1431045,2020-09-01,300,4.0
M1431045,2021-01-01,300,3.0
M1431045,2021-05-01,300,4.5
M1431045,2021-07-01,600,4.0
M1431045,2021-09-01,300,4.0
M1431045,2021-10-01,300,3.5
M1454468,2013-09-01,2400,4.75
M1454468,2013-10-01,270600,4.253880266075388
M1454468,2013-11-01,121200,4.153465346534653
M1454468,2013-12-01,61800,4.135922330097087
M1454468,2014-01-01,80700,3.990706319702602
M1454468,2014-02-01,68700,4.002183406113537
M1454468,2014-03-01,59100,4.00253807106599
M1454468,2014-04-01,12000,3.6625
M1454468,2014-05-01,7500,3.76
M1454468,2014-06-01,5100,3.9705882352941178
M1454468,2014-07-01,6000,4.1
M1454468,2014-08-01,7200,3.8958333333333335
M1454468,2014-09-01,6600,4.090909090909091
M1454468,2014-10-01,5700,3.789473684210526
M1454468,2014-11-01,1200,3.75
M1454468,2014-12-01,1500,3.1
M1454468,2015-01-01,3300,3.9545454545454546
M1454468,2015-02-01,2700,4.166666666666667
M1454468,2015-03-01,4500,3.8
M1454468,2015-04-01,3000,3.55
M1454468,2015-05-01,900,4.0
M1454468,2015-06-01,1200,4.5
M1454468,2015-07-01,1500,4.2
M1454468,2015-08-01,900,4.0
M1454468,2015-10-01,1200,4.125
M1454468,2015-11-01,1200,4.0
M1454468,2015-12-01,600,3.75
M1454468,2016-01-01,1200,3.375
M1454468,2016-02-01,2700,3.5
M1454468,2016-03-01,1200,3.75
M1454468,2016-04-01,1500,3.6
M1454468,2016-05-01,900,4.166666666666667
M1454468,2016-07-01,1800,3.8333333333333335
M1454468,2016-08-01,600,4.25
M1454468,2016-09-01,1800,3.4166666666666665
M1454468,2016-10-01,600,3.75
M1454468,2016-11-01,300,3.0
M1454468,2016-12-01,900,4.0
M1454468,2017-01-01,300,2.5
M1454468,2017-02-01,900,4.5
M1454468,2017-03-01,1800,3.75
M1454468,2017-04-01,900,3.6666666666666665
M1454468,2017-05-01,900,3.5
M1454468,2017-06-01,600,3.5
M1454468,2017-07-01,1500,4.1
M1454468,2017-08-01,900,4.333333333333333
M1454468,2017-09-01,2100,3.5714285714285716
M1454468,2017-10-01,600,4.0
M1454468,2017-11-01,300,3.5
M1454468,2017-12-01,300,5.0
M1454468,2018-01-01,900,3.6666666666666665
M1454468,2018-03-01,900,3.0
M1454468,2018-04-01,1200,4.25
M1454468,2018-05-01,900,4.166666666666667
M1454468,2018-06-01,300,4.5
M1454468,2018-07-01,1200,3.5
M1454468,2018-08-01,1200,3.875
M1454468,2018-09-01,900,4.333333333333333
M1454468,2018-10-01,1200,4.0
M1454468,2018-11-01,600,4.5
M1454468,2018-12-01,900,4.166666666666667
M1454468,2019-01-01,1500,4.5
M1454468,2019-02-01,600,3.75
M1454468,2019-03-01,300,2.5
M1454468,2019-05-01,900,3.1666666666666665
M1454468,2019-06-01,300,5.0
M1454468,2019-07-01,300,4.5
M1454468,2019-08-01,300,4.0
M1454468,2019-09-01,300,3.5
M1454468,2019-11-01,600,4.25
M1454468,2019-12-01,300,4.0
M1454468,2020-01-01,1800,3.5
M1454468,2020-02-01,1500,4.2
M1454468,2020-03-01,600,4.25
M1454468,2020-04-01,1200,3.625
M1454468,2020-05-01,1500,3.4
M1454468,2020-06-01,1200,4.0
M1454468,2020-07-01,1200,3.5
M1454468,2020-09-01,300,3.5
M1454468,2021-01-01,300,3.5
M1454468,2021-05-01,300,5.0
M1457767,2013-07-01,44400,4.128378378378378
M1457767,2013-08-01,107700,3.848189415041783
M1457767,2013-09-01,47400,3.867088607594937
M1457767,2013-10-01,50400,3.744047619047619
M1457767,2013-11-01,25200,3.767857142857143
M1457767,2013-12-01,14100,3.648936170212766
M1457767,2014-01-01,13800,3.9239130434782608
M1457767,2014-02-01,6900,3.652173913043478
M1457767,2014-03-01,5100,3.911764705882353
M1457767,2014-04-01,3900,3.8461538461538463
M1457767,2014-05-01,6000,3.95
M1457767,2014-06-01,4200,3.892857142857143
M1457767,2014-07-01,3600,3.9583333333333335
M1457767,2014-08-01,4200,4.035714285714286
M1457767,2014-09-01,900,4.5
M1457767,2014-10-01,7200,3.6458333333333335
M1457767,2014-11-01,2700,4.388888888888889
M1457767,2014-12-01,1500,4.0
M1457767,2015-01-01,4200,3.8214285714285716
M1457767,2015-02-01,1200,4.25
M1457767,2015-03-01,1800,4.0
M1457767,2015-04-01,1500,4.2
M1457767,2015-05-01,1500,3.4
M1457767,2015-06-01,1500,3.9
M1457767,2015-07-01,600,3.5
M1457767,2015-08-01,1200,3.375
M1457767,2015-09-01,600,4.0
M1457767,2015-10-01,1200,4.125
M1457767,2015-11-01,1200,3.875
M1457767,2015-12-01,1200,3.375
M1457767,2016-01-01,1200,3.875
M1457767,2016-02-01,300,4.0
M1457767,2016-03-01,900,4.0
M1457767,2016-04-01,600,3.25
M1457767,2016-05-01,900,4.166666666666667
M1457767,2016-06-01,3000,3.85
M1457767,2016-07-01,3300,3.6818181818181817
M1457767,2016-08-01,3600,3.625
M1457767,2016-09-01,2700,4.0
M1457767,2016-10-01,2400,4.0
M1457767,2016-11-01,900,3.6666666666666665
M1457767,2016-12-01,1800,3.4166666666666665
M1457767,2017-01-01,600,3.25
M1457767,2017-03-01,600,3.75
M1457767,2017-04-01,1200,3.5
M1457767,2017-05-01,1500,3.5
M1457767,2017-06-01,900,4.0
M1457767,2017-07-01,1500,3.0
M1457767,2017-08-01,900,3.3333333333333335
M1457767,2017-09-01,900,3.1666666666666665
M1457767,2017-11-01,1200,3.125
M1457767,2017-12-01,600,4.5
M1457767,2018-01-01,300,2.5
M1457767,2018-03-01,300,5.0
M1457767,2018-04-01,300,5.0
M1457767,2018-06-01,300,4.0
M1457767,2018-08-01,300,3.5
M1457767,2018-09-01,900,4.166666666666667
M1457767,2018-10-01,300,4.0
M1457767,2018-11-01,300,3.5
M1457767,2019-01-01,300,4.5
M1457767,2019-03-01,900,4.333333333333333
M1457767,2019-07-01,600,3.5
M1457767,2019-08-01,600,4.0
M1457767,2019-09-01,300,4.5
M1457767,2019-12-01,300,4.5
M1457767,2020-01-01,300,3.5
M1457767,2020-03-01,600,4.5
M1457767,2020-04-01,900,3.0
M1457767,2020-06-01,300,4.0
M1457767,2020-08-01,600,3.5
M1457767,2020-09-01,300,4.0
M1457767,2021-03-01,300,4.0
M1457767,2021-05-01,900,3.5
M1457767,2021-06-01,2100,3.7142857142857144
M1457767,2021-07-01,300,3.5
M1457767,2021-10-01,300,4.5
M1483013,2013-04-01,151800,3.5345849802371543
M1483013,2013-05-01,31500,3.5095238095238095
M1483013,2013-06-01,5400,3.611111111111111
M1483013,2013-07-01,42600,3.528169014084507
M1483013,2013-08-01,69600,3.4461206896551726
M1483013,2013-09-01,46800,3.4455128205128207
M1483013,2013-10-01,13800,3.4239130434782608
M1483013,2013-11-01,9000,3.466666666666667
M1483013,2013-12-01,8100,3.388888888888889
M1483013,2014-01-01,10200,3.573529411764706
M1483013,2014-02-01,11400,3.460526315789474
M1483013,2014-03-01,6000,3.4
M1483013,2014-04-01,3300,3.227272727272727
M1483013,2014-05-01,2700,3.5
M1483013,2014-06-01,2700,3.3333333333333335
M1483013,2014-07-01,2700,3.3333333333333335
M1483013,2014-08-01,2700,3.388888888888889
M1483013,2014-09-01,2400,3.375
M1483013,2014-10-01,2400,3.0
M1483013,2014-11-01,1200,3.0
M1483013,2014-12-01,900,3.6666666666666665
M1483013,2015-01-01,2700,3.888888888888889
M1483013,2015-02-01,1500,3.4
M1483013,2015-03-01,2100,3.2142857142857144
M1483013,2015-04-01,2700,3.5555555555555554
M1483013,2015-05-01,3900,3.3846153846153846
M1483013,2015-06-01,2100,3.857142857142857
M1483013,2015-07-01,900,3.6666666666666665
M1483013,2015-08-01,900,4.166666666666667
M1483013,2015-09-01,1200,3.0
M1483013,2015-10-01,600,4.0
M1483013,2015-11-01,300,1.5
M1483013,2015-12-01,900,3.0
M1483013,2016-01-01,600,3.25
M1483013,2016-02-01,900,3.6666666666666665
M1483013,2016-03-01,600,3.5
M1483013,2016-04-01,600,4.0
M1483013,2016-06-01,600,3.75
M1483013,2016-08-01,300,3.5
M1483013,2016-09-01,300,4.0
M1483013,2016-10-01,600,3.0
M1483013,2016-12-01,600,3.5
M1483013,2017-01-01,300,2.5
M1483013,2017-03-01,600,3.5
M1483013,2017-05-01,300,3.5
M1483013,2017-06-01,300,3.5
M1483013,2017-07-01,900,3.0
M1483013,2017-08-01,600,3.25
M1483013,2017-09-01,600,3.75
M1483013,2017-10-01,300,2.5
M1483013,2018-02-01,900,3.8333333333333335
M1483013,2018-03-01,300,5.0
M1483013,2018-05-01,600,3.5
M1483013,2018-11-01,300,3.5
M1483013,2019-01-01,600,4.0
M1483013,2019-02-01,300,3.0
M1483013,2019-04-01,300,3.5
M1483013,2019-05-01,900,3.1666666666666665
M1483013,2019-08-01,300,4.0
M1483013,2019-09-01,300,4.0
M1483013,2020-05-01,300,3.5
M1483013,2020-06-01,300,1.0
M1483013,2020-07-01,300,5.0
M1483013,2020-08-01,300,3.5
M1483013,2021-01-01,300,3.0
M1483013,2021-02-01,300,3.5
M1483013,2021-08-01,600,4.25
M1483013,2021-11-01,300,3.5
M1535108,2013-08-01,120900,3.5583126550868487
M1535108,2013-09-01,66300,3.5384615384615383
M1535108,2013-10-01,25200,3.4285714285714284
M1535108,2013-11-01,43500,3.413793103448276
M1535108,2013-12-01,52200,3.3706896551724137
M1535108,2014-01-01,35100,3.4401709401709404
M1535108,2014-02-01,12900,3.453488372093023
M1535108,2014-03-01,7800,3.0
M1535108,2014-04-01,4800,3.21875
M1535108,2014-05-01,6000,3.2
M1535108,2014-06-01,9000,3.05
M1535108,2014-07-01,2700,3.1666666666666665
M1535108,2014-08-01,2700,3.388888888888889
M1535108,2014-09-01,2100,3.0714285714285716
M1535108,2014-10-01,2100,3.5714285714285716
M1535108,2014-11-01,600,2.75
M1535108,2014-12-01,1800,3.0
M1535108,2015-01-01,1800,3.4166666666666665
M1535108,2015-02-01,1800,3.3333333333333335
M1535108,2015-03-01,2400,3.0
M1535108,2015-04-01,900,2.8333333333333335
M1535108,2015-05-01,900,2.5
M1535108,2015-06-01,900,3.8333333333333335
M1535108,2015-07-01,300,4.0
M1535108,2015-08-01,1200,3.5
M1535108,2015-09-01,300,2.0
M1535108,2015-10-01,600,3.0
M1535108,2015-11-01,600,3.25
M1535108,2015-12-01,1800,3.4166666666666665
M1535108,2016-01-01,600,3.25
M1535108,2016-02-01,300,4.0
M1535108,2016-03-01,300,3.0
M1535108,2016-04-01,900,2.8333333333333335
M1535108,2016-05-01,900,3.1666666666666665
M1535108,2016-06-01,900,3.3333333333333335
M1535108,2016-08-01,600,3.25
M1535108,2016-09-01,300,3.5
M1535108,2016-10-01,300,4.0
M1535108,2016-11-01,300,3.0
M1535108,2016-12-01,300,2.5
M1535108,2017-03-01,300,4.5
M1535108,2017-04-01,300,2.0
M1535108,2017-06-01,600,2.75
M1535108,2017-07-01,300,3.5
M1535108,2017-08-01,300,3.0
M1535108,2018-01-01,600,3.75
M1535108,2018-04-01,300,2.5
M1535108,2018-05-01,300,2.0
M1535108,2018-06-01,300,3.0
M1535108,2018-07-01,300,3.0
M1535108,2019-05-01,300,3.5
M1535108,2019-07-01,300,3.5
M1535108,2019-08-01,300,3.0
M1535108,2019-12-01,300,5.0
M1535108,2020-06-01,300,2.0
M1535108,2020-08-01,300,4.5
M1535108,2021-01-01,300,3.5
M1535108,2021-02-01,300,3.5
M1535108,2021-03-01,300,3.5
M1535109,2013-10-01,90000,4.203333333333333
M1535109,2013-11-01,72000,4.152083333333334
M1535109,2013-12-01,55200,4.103260869565218
M1535109,2014-01-01,132900,4.125282167042889
M1535109,2014-02-01,62700,4.086124401913875
M1535109,2014-03-01,40800,3.9705882352941178
M1535109,2014-04-01,14100,3.9893617021276597
M1535109,2014-05-01,9600,4.046875
M1535109,2014-06-01,5100,4.0
M1535109,2014-07-01,12900,4.104651162790698
M1535109,2014-08-01,6900,4.217391304347826
M1535109,2014-09-01,4200,4.178571428571429
M1535109,2014-10-01,3900,3.9615384615384617
M1535109,2014-11-01,2100,3.9285714285714284
M1535109,2014-12-01,1500,3.9
M1535109,2015-01-01,2100,4.0
M1535109,2015-02-01,900,3.6666666666666665
M1535109,2015-03-01,2100,4.285714285714286
M1535109,2015-04-01,1200,3.875
M1535109,2015-05-01,2400,4.0625
M1535109,2015-06-01,2100,4.428571428571429
M1535109,2015-07-01,1500,4.2
M1535109,2015-08-01,1200,4.25
M1535109,2015-09-01,900,4.666666666666667
M1535109,2015-10-01,1200,4.5
M1535109,2015-11-01,600,4.25
M1535109,2015-12-01,1200,4.375
M1535109,2016-01-01,1500,4.3
M1535109,2016-02-01,600,4.5
M1535109,2016-03-01,600,3.5
M1535109,2016-04-01,600,3.5
M1535109,2016-05-01,600,4.25
M1535109,2016-06-01,300,4.0
M1535109,2016-08-01,900,4.0
M1535109,2016-09-01,600,3.25
M1535109,2016-10-01,900,4.333333333333333
M1535109,2016-11-01,300,4.0
M1535109,2016-12-01,900,4.333333333333333
M1535109,2017-01-01,1800,4.083333333333333
M1535109,2017-02-01,600,4.25
M1535109,2017-03-01,2100,3.7857142857142856
M1535109,2017-04-01,900,4.166666666666667
M1535109,2017-05-01,600,3.25
M1535109,2017-06-01,1200,4.0
M1535109,2017-07-01,900,4.5
M1535109,2017-08-01,1500,3.5
M1535109,2017-11-01,900,4.166666666666667
M1535109,2018-01-01,900,4.0
M1535109,2018-02-01,300,3.5
M1535109,2018-03-01,300,4.0
M1535109,2018-04-01,300,5.0
M1535109,2018-06-01,900,3.6666666666666665
M1535109,2018-07-01,300,4.0
M1535109,2018-08-01,1200,4.75
M1535109,2018-09-01,600,4.25
M1535109,2018-10-01,300,4.0
M1535109,2018-11-01,300,4.0
M1535109,2019-01-01,300,4.5
M1535109,2019-03-01,300,4.0
M1535109,2019-04-01,1200,4.25
M1535109,2019-05-01,1200,4.5
M1535109,2019-06-01,900,4.666666666666667
M1535109,2019-07-01,1200,4.375
M1535109,2019-08-01,900,3.8333333333333335
M1535109,2019-09-01,900,4.166666666666667
M1535109,2019-10-01,600,4.0
M1535109,2019-11-01,600,4.0
M1535109,2020-01-01,1500,3.8
M1535109,2020-02-01,1500,3.7
M1535109,2020-03-01,2100,3.857142857142857
M1535109,2020-04-01,2700,4.277777777777778
M1535109,2020-05-01,1800,4.166666666666667
M1535109,2020-06-01,600,4.25
M1535109,2020-07-01,1200,4.375
M1535109,2020-08-01,300,2.5
M1535109,2020-09-01,300,3.5
M1535109,2021-01-01,600,3.5
M1535109,2021-04-01,600,4.25
M1535109,2021-06-01,600,2.75
M1535109,2021-07-01,300,2.5
M1631867,2014-05-01,18900,4.031746031746032
M1631867,2014-06-01,159900,3.975609756097561
M1631867,2014-07-01,19500,3.8923076923076922
M1631867,2014-08-01,5700,3.973684210526316
M1631867,2014-09-01,65400,3.944954128440367
M1631867,2014-10-01,50400,3.9226190476190474
M1631867,2014-11-01,14400,3.875
M1631867,2014-12-01,8100,3.7962962962962963
M1631867,2015-01-01,11400,3.8815789473684212
M1631867,2015-02-01,6600,4.045454545454546
M1631867,2015-03-01,13800,3.8043478260869565
M1631867,2015-04-01,5400,3.861111111111111
M1631867,2015-05-01,4800,3.9375
M1631867,2015-06-01,3900,3.8461538461538463
M1631867,2015-07-01,2100,4.0
M1631867,2015-08-01,3900,3.769230769230769
M1631867,2015-09-01,1800,4.0
M1631867,2015-10-01,600,4.25
M1631867,2015-11-01,1800,3.75
M1631867,2015-12-01,1200,4.375
M1631867,2016-01-01,2100,3.857142857142857
M1631867,2016-02-01,600,4.5
M1631867,2016-03-01,600,4.0
M1631867,2016-04-01,1500,3.6
M1631867,2016-05-01,1200,2.875
M1631867,2016-06-01,600,3.75
M1631867,2016-07-01,1200,4.125
M1631867,2016-08-01,600,4.0
M1631867,2016-09-01,1200,4.125
M1631867,2016-10-01,1200,3.125
M1631867,2016-11-01,600,3.75
M1631867,2016-12-01,600,3.25
M1631867,2017-01-01,900,4.166666666666667
M1631867,2017-02-01,300,4.0
M1631867,2017-03-01,600,4.0
M1631867,2017-04-01,600,4.0
M1631867,2017-05-01,900,3.6666666666666665
M1631867,2017-08-01,300,4.0
M1631867,2017-09-01,300,1.0
M1631867,2017-10-01,300,3.5
M1631867,2017-11-01,600,2.5
M1631867,2018-01-01,300,4.5
M1631867,2018-02-01,300,4.0
M1631867,2018-04-01,300,5.0
M1631867,2018-05-01,300,3.5
M1631867,2018-07-01,2100,4.0
M1631867,2018-08-01,300,4.0
M1631867,2018-10-01,600,3.75
M1631867,2018-11-01,600,3.75
M1631867,2019-01-01,600,3.75
M1631867,2019-02-01,600,4.0
M1631867,2019-04-01,300,4.0
M1631867,2019-05-01,300,5.0
M1631867,2019-07-01,600,4.5
M1631867,2019-08-01,1200,3.625
M1631867,2019-09-01,600,3.5
M1631867,2019-10-01,300,4.0
M1631867,2019-11-01,300,3.5
M1631867,2019-12-01,300,4.5
M1631867,2020-01-01,600,4.0
M1631867,2020-02-01,600,3.5
M1631867,2020-03-01,900,3.8333333333333335
M1631867,2020-04-01,1500,3.6
M1631867,2020-05-01,600,4.0
M1631867,2020-06-01,600,4.0
M1631867,2020-07-01,300,3.5
M1631867,2020-08-01,300,4.0
M1631867,2020-09-01,300,3.5
M1631867,2021-07-01,300,4.0
M1663202,2015-12-01,53400,4.078651685393258
M1663202,2016-01-01,246900,4.1366950182260025
M1663202,2016-02-01,76200,4.080708661417323
M1663202,2016-03-01,30000,4.005
M1663202,2016-04-01,38700,4.034883720930233
M1663202,2016-05-01,18900,4.150793650793651
M1663202,2016-06-01,9000,3.95
M1663202,2016-07-01,8400,4.0
M1663202,2016-08-01,7500,3.92
M1663202,2016-09-01,6300,3.9761904761904763
M1663202,2016-10-01,1800,3.75
M1663202,2016-11-01,3000,3.8
M1663202,2016-12-01,2700,3.888888888888889
M1663202,2017-01-01,3000,3.85
M1663202,2017-02-01,1500,4.2
M1663202,2017-03-01,1800,3.9166666666666665
M1663202,2017-04-01,2400,4.1875
M1663202,2017-05-01,2400,3.625
M1663202,2017-06-01,2100,3.9285714285714284
M1663202,2017-07-01,300,3.5
M1663202,2017-08-01,3300,3.9545454545454546
M1663202,2017-09-01,600,2.75
M1663202,2017-10-01,1500,4.2
M1663202,2017-11-01,1800,3.5833333333333335
M1663202,2017-12-01,600,4.25
M1663202,2018-01-01,1500,4.1
M1663202,2018-02-01,1200,3.75
M1663202,2018-03-01,900,4.5
M1663202,2018-04-01,300,5.0
M1663202,2018-05-01,600,4.0
M1663202,2018-06-01,300,4.0
M1663202,2018-08-01,900,3.1666666666666665
M1663202,2018-09-01,600,4.25
M1663202,2018-10-01,900,4.666666666666667
M1663202,2018-11-01,300,2.5
M1663202,2018-12-01,900,3.0
M1663202,2019-01-01,900,4.0
M1663202,2019-02-01,600,3.5
M1663202,2019-03-01,1500,4.2
M1663202,2019-04-01,300,4.5
M1663202,2019-05-01,1200,4.0
M1663202,2019-06-01,1800,4.25
M1663202,2019-07-01,1800,3.8333333333333335
M1663202,2019-08-01,1200,3.75
M1663202,2019-09-01,300,5.0
M1663202,2019-10-01,600,4.5
M1663202,2019-12-01,600,3.25
M1663202,2020-01-01,2700,4.388888888888889
M1663202,2020-02-01,1500,3.8
M1663202,2020-03-01,1500,4.5
M1663202,2020-04-01,3300,3.5454545454545454
M1663202,2020-05-01,1500,3.7
M1663202,2020-06-01,900,3.8333333333333335
M1663202,2020-07-01,900,4.166666666666667
M1663202,2020-08-01,600,4.0
M1663202,2020-09-01,600,4.5
M1663202,2021-01-01,600,2.25
M1663202,2021-02-01,600,3.75
M1663202,2021-10-01,600,4.25
M1663202,2021-11-01,300,4.0
M1663662,2013-07-01,171300,3.862521891418564
M1663662,2013-08-01,43500,3.720689655172414
M1663662,2013-09-01,9900,3.5
M1663662,2013-10-01,75000,3.378
M1663662,2013-11-01,27900,3.370967741935484
M1663662,2013-12-01,18000,3.2916666666666665
M1663662,2014-01-01,12600,3.4285714285714284
M1663662,2014-02-01,7200,3.3541666666666665
M1663662,2014-03-01,5400,3.388888888888889
M1663662,2014-04-01,4500,3.2
M1663662,2014-05-01,6600,3.090909090909091
M1663662,2014-06-01,2700,3.5555555555555554
M1663662,2014-07-01,5700,3.3157894736842106
M1663662,2014-08-01,3000,2.9
M1663662,2014-09-01,2400,3.3125
M1663662,2014-10-01,1200,3.375
M1663662,2014-12-01,300,4.5
M1663662,2015-01-01,1500,2.9
M1663662,2015-02-01,1500,3.5
M1663662,2015-03-01,1200,3.5
M1663662,2015-04-01,600,2.25
M1663662,2015-05-01,900,3.0
M1663662,2015-06-01,900,3.5
M1663662,2015-07-01,900,2.8333333333333335
M1663662,2015-08-01,900,3.5
M1663662,2015-09-01,600,2.75
M1663662,2015-10-01,900,4.166666666666667
M1663662,2015-11-01,300,3.5
M1663662,2015-12-01,300,4.0
M1663662,2016-02-01,300,2.0
M1663662,2016-03-01,300,3.5
M1663662,2016-04-01,900,3.6666666666666665
M1663662,2016-06-01,300,4.5
M1663662,2016-09-01,900,3.5
M1663662,2016-10-01,300,4.5
M1663662,2017-01-01,900,3.6666666666666665
M1663662,2017-03-01,300,3.5
M1663662,2017-04-01,300,3.5
M1663662,2017-05-01,300,5.0
M1663662,2017-07-01,300,1.0
M1663662,2017-09-01,300,1.5
M1663662,2017-11-01,600,4.0
M1663662,2017-12-01,300,3.0
M1663662,2018-02-01,900,3.6666666666666665
M1663662,2018-03-01,900,2.5
M1663662,2018-04-01,900,3.3333333333333335
M1663662,2018-05-01,600,3.25
M1663662,2018-06-01,600,3.75
M1663662,2018-07-01,300,2.5
M1663662,2018-08-01,300,3.5
M1663662,2018-10-01,600,2.75
M1663662,2018-11-01,300,3.0
M1663662,2019-02-01,300,4.0
M1663662,2019-03-01,300,2.5
M1663662,2019-04-01,300,3.0
M1663662,2019-05-01,300,3.0
M1663662,2020-02-01,600,4.5
M1663662,2020-08-01,300,2.5
M1663662,2021-04-01,300,3.0
M1663662,2021-06-01,600,3.5
M1663662,2021-07-01,300,4.0
M1670345,2013-05-01,5100,3.7941176470588234
M1670345,2013-06-01,103800,3.8641618497109826
M1670345,2013-07-01,60000,3.67
M1670345,2013-08-01,89100,3.782828282828283
M1670345,2013-09-01,120900,3.7803970223325063
M1670345,2013-10-01,38400,3.62890625
M1670345,2013-11-01,21900,3.691780821917808
M1670345,2013-12-01,26400,3.4943181818181817
M1670345,2014-01-01,20700,3.6956521739130435
M1670345,2014-02-01,7200,3.6666666666666665
M1670345,2014-03-01,8100,3.5555555555555554
M1670345,2014-04-01,6900,3.717391304347826
M1670345,2014-05-01,6300,3.5714285714285716
M1670345,2014-06-01,4500,3.6333333333333333
M1670345,2014-07-01,5100,3.5294117647058822
M1670345,2014-08-01,4500,3.6
M1670345,2014-09-01,2400,4.1875
M1670345,2014-10-01,300,3.0
M1670345,2014-11-01,900,4.0
M1670345,2014-12-01,900,4.0
M1670345,2015-01-01,3300,3.6818181818181817
M1670345,2015-02-01,1800,4.416666666666667
M1670345,2015-03-01,2400,3.8125
M1670345,2015-04-01,1500,3.6
M1670345,2015-05-01,1200,3.875
M1670345,2015-06-01,1200,3.625
M1670345,2015-07-01,1200,3.875
M1670345,2015-08-01,1500,3.3
M1670345,2015-09-01,600,4.5
M1670345,2015-10-01,1200,3.25
M1670345,2015-11-01,900,3.8333333333333335
M1670345,2015-12-01,1500,3.0
M1670345,2016-01-01,2400,3.5625
M1670345,2016-02-01,1500,4.0
M1670345,2016-03-01,900,3.8333333333333335
M1670345,2016-04-01,1500,4.1
M1670345,2016-05-01,900,3.6666666666666665
M1670345,2016-06-01,4500,4.166666666666667
M1670345,2016-07-01,3600,3.375
M1670345,2016-08-01,6300,3.4523809523809526
M1670345,2016-09-01,3300,3.8636363636363638
M1670345,2016-10-01,3000,3.75
M1670345,2016-11-01,2400,3.5
M1670345,2016-12-01,300,4.0
M1670345,2017-01-01,600,4.0
M1670345,2017-02-01,300,3.5
M1670345,2017-04-01,900,3.1666666666666665
M1670345,2017-05-01,900,3.6666666666666665
M1670345,2017-06-01,600,4.75
