content_id,imdb_id,title,genre,release_year,avg_rating,total_views,runtime_min,popularity,is_classic,language,is_original,director,country,budget,gross,votes,num_seasons
M0472198,0472198,Notorious,Biography,2009.0,3.64,18,122,2.9444389791664403,0,Other,False,George Tillman Jr.,United States,20000000.0,44420167.0,42000.0,1
M0472399,0472399,The Mechanic,Action,2011.0,3.34,79,93,4.382026634673881,0,Other,False,Simon West,United States,40000000.0,76130093.0,154000.0,1
M0473075,0473075,Prince of Persia: The Sands of Time,Action,2010.0,3.35,71,116,4.276666119016055,0,Other,False,Mike Newell,United States,200000000.0,336365676.0,277000.0,1
M0473188,0473188,The Death and Life of Bobby Z,Action,2007.0,2.96,14,107,2.70805020110221,0,English,False,,,,,,1
M0473308,0473308,Waitress,Comedy,2007.0,4.08,19,108,2.995732273553991,0,Other,False,Adrienne Shelly,United States,1500000.0,22240529.0,44000.0,1
M0473360,0473360,Goal II: Living the Dream,Drama,2007.0,2.55,11,109,2.4849066497880004,0,English,False,,,,,,1
M0473444,0473444,Man cheng jin dai huang jin jia,Action,2006.0,3.6,10,107,2.3978952727983707,0,English,False,,,,,,1
M0473488,0473488,A Guide to Recognizing Your Saints,Crime,2006.0,3.5,10,100,2.3978952727983707,0,Other,False,Dito Montiel,United States,,2035468.0,25000.0,1
M0473705,0473705,State of Play,Crime,2009.0,3.6,75,127,4.330733340286331,0,Other,False,Kevin Macdonald,United States,,87812371.0,145000.0,1
M0473753,0473753,Angel-A,Comedy,2005.0,3.69,21,91,3.091042453358316,0,Other,False,Luc Besson,France,,9995168.0,33000.0,1
M0475276,0475276,United 93,Drama,2006.0,3.94,59,111,4.0943445622221,0,Other,False,Paul Greengrass,United States,15000000.0,76700659.0,100000.0,1
M0475290,0475290,"Hail, Caesar!",Comedy,2016.0,3.2,301,106,5.71042701737487,0,Other,False,Ethan Coen,United States,22000000.0,63945241.0,127000.0,1
M0475394,0475394,Smokin' Aces,Action,2006.0,3.31,39,108,3.6888794541139363,0,Other,False,Joe Carnahan,United Kingdom,17000000.0,57232879.0,140000.0,1
M0475783,0475783,Welkkeom tu Dongmakgol,Comedy,2005.0,3.9,10,100,2.3978952727983707,0,English,False,,,,,,1
M0475944,0475944,The Covenant,Action,2006.0,2.92,13,97,2.6390573296152584,0,Other,False,Renny Harlin,United States,20000000.0,37598767.0,48000.0,1
M0476735,0476735,Babam ve Oglum,Drama,2005.0,4.04,26,109,3.295836866004329,0,English,False,,,,,,1
M0476964,0476964,The Brave One,Action,2007.0,3.21,29,122,3.4011973816621555,0,Other,False,Neil Jordan,United States,70000000.0,69787394.0,59000.0,1
M0477051,0477051,Norbit,Comedy,2007.0,2.16,22,102,3.1354942159291497,0,Other,False,Brian Robbins,United States,60000000.0,159814490.0,71000.0,1
M0477071,0477071,Premonition,Drama,2007.0,3.05,40,96,3.713572066704308,0,Other,False,Mennan Yapo,United States,20000000.0,84297309.0,74000.0,1
M0477080,0477080,Unstoppable,Action,2010.0,3.56,125,98,4.836281906951478,0,Other,False,Tony Scott,United States,100000000.0,167805466.0,189000.0,1
M0477095,0477095,Starter for 10,Comedy,2006.0,3.55,28,92,3.367295829986474,0,Other,False,Tom Vaughan,United Kingdom,,1736394.0,22000.0,1
M0477139,0477139,Wristcutters: A Love Story,Comedy,2006.0,3.81,29,88,3.4011973816621555,0,Other,False,Goran Dukic,United States,1000000.0,454026.0,54000.0,1
M0477302,0477302,Extremely Loud &amp; Incredibly Close,Adventure,2011.0,3.77,127,105,4.852030263919617,0,English,False,,,,,,1
M0477347,0477347,Night at the Museum,Adventure,2006.0,3.49,63,108,4.1588830833596715,0,Other,False,Shawn Levy,United States,110000000.0,574481229.0,323000.0,1
M0477348,0477348,No Country for Old Men,Crime,2007.0,4.04,593,122,6.386879319362645,0,Other,False,Ethan Coen,United States,25000000.0,171627166.0,886000.0,1
M0478087,0478087,21,Crime,2008.0,3.57,106,123,4.672828834461906,0,Other,False,Robert Luketic,United States,35000000.0,159808370.0,235000.0,1
M0478134,0478134,In the Valley of Elah,Crime,2007.0,3.5,26,121,3.295836866004329,0,Other,False,Paul Haggis,United States,,29541790.0,70000.0,1
M0478304,0478304,The Tree of Life,Drama,2011.0,3.53,126,139,4.844187086458591,0,Other,False,Terrence Malick,United States,32000000.0,58409247.0,171000.0,1
M0478311,0478311,Knocked Up,Comedy,2007.0,3.52,87,129,4.477336814478207,0,Other,False,Judd Apatow,United States,30000000.0,219922417.0,356000.0,1
M0478970,0478970,Ant-Man,Action,2015.0,3.77,1306,117,7.175489713624222,0,Other,False,Peyton Reed,United States,130000000.0,519311965.0,595000.0,1
M0479143,0479143,Rocky Balboa,Drama,2006.0,3.71,78,102,4.3694478524670215,0,Other,False,Sylvester Stallone,United States,24000000.0,155929020.0,208000.0,1
M0479528,0479528,Rogue,Action,2007.0,3.33,15,99,2.772588722239781,0,Other,False,Greg McLean,Australia,,4631926.0,29000.0,1
M0479884,0479884,Crank,Action,2006.0,3.36,64,88,4.174387269895637,0,Other,False,Mark Neveldine,United States,12000000.0,42931041.0,239000.0,1
M0479952,0479952,Madagascar: Escape 2 Africa,Animation,2008.0,3.51,37,89,3.6375861597263857,0,Other,False,Eric Darnell,United States,150000000.0,603900354.0,211000.0,1
M0479968,0479968,One Missed Call,Horror,2008.0,2.27,11,87,2.4849066497880004,0,Other,False,Eric Valette,United States,20000000.0,45847751.0,31000.0,1
M0479997,0479997,Season of the Witch,Action,2011.0,2.74,38,95,3.6635616461296463,0,Other,False,Dominic Sena,United States,40000000.0,91627228.0,91000.0,1
M0480025,0480025,This Is England,Crime,2006.0,3.81,67,101,4.219507705176107,0,Other,False,Shane Meadows,United Kingdom,,8481254.0,117000.0,1
M0480242,0480242,Dan in Real Life,Comedy,2007.0,3.46,51,98,3.9512437185814275,0,Other,False,Peter Hedges,United States,25000000.0,68474305.0,99000.0,1
M0480249,0480249,I Am Legend,Drama,2007.0,3.75,179,101,5.19295685089021,0,Other,False,Francis Lawrence,United States,150000000.0,585410052.0,704000.0,1
M0480255,0480255,The Losers,Action,2010.0,3.39,36,97,3.6109179126442243,0,Other,False,Sylvain White,United States,25000000.0,29397654.0,94000.0,1
M0480669,0480669,Los cronocrímenes,Horror,2007.0,3.39,42,96,3.7612001156935624,0,English,False,,,,,,1
M0480687,0480687,Hall Pass,Comedy,2011.0,2.87,45,105,3.828641396489095,0,Other,False,Bobby Farrelly,United States,36000000.0,86157237.0,121000.0,1
M0481141,0481141,No Reservations,Comedy,2007.0,3.46,42,104,3.7612001156935624,0,Other,False,Scott Hicks,United States,28000000.0,92601050.0,72000.0,1
M0481369,0481369,The Number 23,Crime,2007.0,3.19,66,98,4.204692619390966,0,Other,False,Joel Schumacher,United States,30000000.0,77677553.0,196000.0,1
M0481499,0481499,The Croods,Animation,2013.0,3.74,515,98,6.246106765481563,0,Other,False,Kirk DeMicco,United States,135000000.0,587205319.0,199000.0,1
M0481536,0481536,Harold & Kumar Escape from Guantanamo Bay,Adventure,2008.0,3.17,18,114,2.9444389791664403,0,Other,False,Jon Hurwitz,United States,12000000.0,43495888.0,132000.0,1
M0482088,0482088,Hors de prix,Comedy,2006.0,3.67,12,100,2.5649493574615367,0,English,False,,,,,,1
M0482527,0482527,It&x27;s a Boy Girl Thing,Comedy,2006.0,3.3,10,100,2.3978952727983707,0,English,False,,,,,,1
M0482546,0482546,Miss Potter,Biography,2006.0,3.79,17,88,2.8903717578961645,0,Other,False,Chris Noonan,United Kingdom,30000000.0,35078241.0,28000.0,1
M0482571,0482571,The Prestige,Drama,2006.0,4.42,774,130,6.652863029353347,0,Other,False,Christopher Nolan,United Kingdom,40000000.0,109676311.0,1200000.0,1
M0482572,0482572,Pride and Glory,Crime,2008.0,3.52,32,130,3.4965075614664802,0,Other,False,Gavin O'Connor,United States,30000000.0,31200557.0,60000.0,1
M0482599,0482599,Shutter,Horror,2008.0,2.72,20,85,3.044522437723423,0,Other,False,Masayuki Ochiai,United States,8000000.0,48555306.0,33000.0,1
M0482606,0482606,The Strangers,Horror,2008.0,3.15,71,86,4.276666119016055,0,Other,False,Bryan Bertino,United States,9000000.0,82410456.0,121000.0,1
M0483607,0483607,Doomsday,Action,2008.0,2.79,21,105,3.091042453358316,0,Other,False,Neil Marshall,United Kingdom,30000000.0,22472631.0,75000.0,1
M0483726,0483726,Man of the Year,Comedy,2006.0,3.09,11,100,2.4849066497880004,0,English,False,,,,,,1
M0484740,0484740,Love in the Time of Cholera,Drama,2007.0,3.31,16,139,2.833213344056216,0,Other,False,Mike Newell,United States,45000000.0,31575877.0,23000.0,1
M0485241,0485241,"Je vais bien, ne t'en fais pas",Drama,2006.0,4.0,13,109,2.6390573296152584,0,English,False,,,,,,1
M0485601,0485601,The Secret of Kells,Animation,2009.0,3.39,14,75,2.70805020110221,0,Other,False,Tomm Moore,Ireland,8000000.0,1803412.0,33000.0,1
M0485947,0485947,Mr. Nobody,Drama,2009.0,3.97,240,141,5.484796933490655,0,Other,False,Jaco Van Dormael,Belgium,47000000.0,3559160.0,222000.0,1
M0485985,0485985,Red Tails,Action,2012.0,2.87,26,125,3.295836866004329,0,Other,False,Anthony Hemingway,United States,58000000.0,50365498.0,34000.0,1
M0486051,0486051,Wind Chill,Drama,2007.0,2.79,17,109,2.8903717578961645,0,English,False,,,,,,1
M0486576,0486576,4: Rise of the Silver Surfer,Action,2007.0,2.98,67,107,4.219507705176107,0,English,False,,,,,,1
M0486583,0486583,Fred Claus,Comedy,2007.0,2.91,16,116,2.833213344056216,0,Other,False,David Dobkin,United States,100000000.0,97838349.0,41000.0,1
M0486655,0486655,Stardust,Adventure,2007.0,3.81,70,127,4.2626798770413155,0,Other,False,Matthew Vaughn,United Kingdom,70000000.0,137515140.0,260000.0,1
M0486674,0486674,What Just Happened,Comedy,2008.0,2.67,15,104,2.772588722239781,0,Other,False,Barry Levinson,United States,25000000.0,6759057.0,27000.0,1
M0486822,0486822,Disturbia,Crime,2007.0,3.57,87,105,4.477336814478207,0,Other,False,D.J. Caruso,United States,20000000.0,118114220.0,226000.0,1
M0486946,0486946,Wild Hogs,Adventure,2007.0,3.29,19,100,2.995732273553991,0,Other,False,Walt Becker,United States,,253625427.0,115000.0,1
M0488085,0488085,Big Nothing,Comedy,2006.0,3.5,16,100,2.833213344056216,0,English,False,,,,,,1
M0488120,0488120,Fracture,Crime,2007.0,3.75,202,113,5.313205979041787,0,Other,False,Gregory Hoblit,United States,,92011561.0,192000.0,1
M0488604,0488604,The Oxford Murders,Crime,2008.0,3.59,11,109,2.4849066497880004,0,English,False,,,,,,1
M0489049,0489049,Fanboys,Adventure,2009.0,3.67,24,90,3.2188758248682006,0,Other,False,Kyle Newman,United States,3900000.0,961203.0,57000.0,1
M0489099,0489099,Jumper,Action,2008.0,3.28,88,88,4.48863636973214,0,Other,False,Doug Liman,United States,85000000.0,225132113.0,292000.0,1
M0489237,0489237,The Nanny Diaries,Comedy,2007.0,3.24,19,105,2.995732273553991,0,Other,False,Shari Springer Berman,United States,20000000.0,47817020.0,57000.0,1
M0489270,0489270,Saw III,Crime,2006.0,3.34,48,108,3.8918202981106265,0,Other,False,Darren Lynn Bousman,Canada,10000000.0,164874275.0,183000.0,1
M0490076,0490076,All the Boys Love Mandy Lane,Horror,2006.0,3.02,32,96,3.4965075614664802,0,English,False,,,,,,1
M0490086,0490086,Big Stan,Action,2007.0,3.58,13,107,2.6390573296152584,0,English,False,,,,,,1
M0490204,0490204,Reign Over Me,Drama,2007.0,4.07,37,124,3.6375861597263857,0,Other,False,Mike Binder,United States,20000000.0,22242388.0,94000.0,1
M0490215,0490215,Silence,Adventure,2016.0,3.72,298,161,5.700443573390687,0,Other,False,Martin Scorsese,United States,46000000.0,23834809.0,104000.0,1
M0491152,0491152,Something Borrowed,Comedy,2011.0,3.42,20,112,3.044522437723423,0,Other,False,Luke Greenfield,United States,35000000.0,65100369.0,59000.0,1
M0491175,0491175,Suburbicon,Comedy,2017.0,2.99,81,105,4.406719247264253,0,Other,False,George Clooney,United Kingdom,25000000.0,12751667.0,42000.0,1
M0491203,0491203,Tulip Fever,Drama,2017.0,3.4,29,105,3.4011973816621555,0,Other,False,Justin Chadwick,United Kingdom,25000000.0,9204549.0,19000.0,1
M0491747,0491747,Away from Her,Drama,2006.0,3.72,25,109,3.258096538021482,0,English,False,,,,,,1
M0492044,0492044,The Haunting in Connecticut,Drama,2009.0,2.93,28,92,3.367295829986474,0,Other,False,Peter Cornwell,United States,10000000.0,77578320.0,60000.0,1
M0492956,0492956,The Game Plan,Comedy,2007.0,3.65,10,110,2.3978952727983707,0,Other,False,Andy Fickman,United States,22000000.0,147880543.0,61000.0,1
M0493076,0493076,Nina,Biography,2016.0,3.05,10,117,2.3978952727983707,0,English,False,,,,,,1
M0493405,0493405,CHIPS,Action,2017.0,3.17,101,100,4.624972813284271,0,Other,False,Dax Shepard,United States,25000000.0,26800152.0,44000.0,1
M0493430,0493430,Jackass Number Two,Documentary,2006.0,3.88,12,102,2.5649493574615367,0,English,False,,,,,,1
M0493459,0493459,This Film Is Not Yet Rated,Documentary,2006.0,3.55,10,102,2.3978952727983707,0,English,False,,,,,,1
M0493464,0493464,Wanted,Action,2008.0,3.43,102,110,4.634728988229636,0,Other,False,Timur Bekmambetov,United States,75000000.0,342463063.0,369000.0,1
M0494222,0494222,Eagle vs Shark,Comedy,2007.0,3.42,13,88,2.6390573296152584,0,Other,False,Taika Waititi,New Zealand,,1298037.0,24000.0,1
M0494238,0494238,Inkheart,Adventure,2008.0,3.55,22,106,3.1354942159291497,0,Other,False,Iain Softley,Germany,60000000.0,62803180.0,75000.0,1
M0494271,0494271,La sconosciuta,Drama,2006.0,3.77,24,109,3.2188758248682006,0,English,False,,,,,,1
M0495596,0495596,Gedo senki,Animation,2006.0,3.18,19,91,2.995732273553991,0,English,False,,,,,,1
M0496806,0496806,Ocean's Thirteen,Crime,2007.0,3.59,104,122,4.653960350157523,0,Other,False,Steven Soderbergh,United States,85000000.0,311312624.0,328000.0,1
M0497116,0497116,An Inconvenient Truth,Documentary,2006.0,3.94,17,102,2.8903717578961645,0,English,False,,,,,,1
M0497137,0497137,Ssa-i-bo-geu-ji-man-gwen-chan-a,Comedy,2006.0,3.9,10,100,2.3978952727983707,0,English,False,,,,,,1
M0497465,0497465,Vicky Cristina Barcelona,Comedy,2008.0,3.6,106,96,4.672828834461906,0,Other,False,Woody Allen,Spain,15500000.0,96409300.0,246000.0,1
M0498097,0498097,Iklimler,Drama,2006.0,3.77,11,109,2.4849066497880004,0,English,False,,,,,,1
M0498353,0498353,Hostel: Part II,Crime,2007.0,3.03,30,94,3.4339872044851463,0,Other,False,Eli Roth,United States,10200000.0,35728183.0,87000.0,1
M0498380,0498380,Letters from Iwo Jima,Drama,2006.0,4.06,47,141,3.871201010907891,0,Other,False,Clint Eastwood,United States,19000000.0,68673228.0,156000.0,1
M0498381,0498381,Rings,Drama,2017.0,2.31,110,102,4.709530201312334,0,Other,False,F. Javier Gutiérrez,United States,25000000.0,83080890.0,39000.0,1
M0498399,0498399,We Own the Night,Crime,2007.0,3.67,24,117,3.2188758248682006,0,Other,False,James Gray,United States,21000000.0,55033767.0,86000.0,1
M0499097,0499097,Tom Clancy&x27;s Without Remorse,Action,2021.0,2.87,41,107,3.7376696182833684,0,English,False,,,,,,1
M0499448,0499448,The Chronicles of Narnia: Prince Caspian,Action,2008.0,3.45,38,150,3.6635616461296463,0,Other,False,Andrew Adamson,United States,225000000.0,419665568.0,199000.0,1
M0499549,0499549,Avatar,Action,2009.0,4.07,191,162,5.2574953720277815,0,Other,False,James Cameron,United States,237000000.0,2847246203.0,1100000.0,1
M0499556,0499556,War,Action,2007.0,2.83,24,103,3.2188758248682006,0,Other,False,Philip G. Atwell,Canada,25000000.0,40481352.0,87000.0,1
M0499603,0499603,10 Items or Less,Comedy,2006.0,3.4,10,100,2.3978952727983707,0,English,False,,,,,,1
M0756683,0756683,The Man from Earth,Drama,2007.0,3.95,149,109,5.0106352940962555,0,English,False,,,,,,1
M0757361,0757361,Margot at the Wedding,Comedy,2007.0,2.97,15,91,2.772588722239781,0,Other,False,Noah Baumbach,United States,10000000.0,2900156.0,20000.0,1
M0758730,0758730,AVPR: Aliens vs Predator - Requiem,Action,2007.0,2.38,38,107,3.6635616461296463,0,English,False,,,,,,1
M0758746,0758746,Friday the 13th,Horror,2009.0,2.81,66,95,4.204692619390966,0,Other,False,Sean S. Cunningham,United States,550000.0,39754601.0,123000.0,1
M0758752,0758752,Love &amp; Other Drugs,Comedy,2010.0,3.48,128,100,4.859812404361672,0,English,False,,,,,,1
M0758758,0758758,Into the Wild,Adventure,2007.0,4.15,438,148,6.0844994130751715,0,Other,False,Sean Penn,United States,15000000.0,56675895.0,588000.0,1
M0758766,0758766,Music and Lyrics,Comedy,2007.0,3.52,30,104,3.4339872044851463,0,Other,False,Marc Lawrence,United States,40000000.0,145896422.0,99000.0,1
M0758774,0758774,Body of Lies,Action,2008.0,3.6,144,128,4.976733742420574,0,Other,False,Ridley Scott,United States,70000000.0,115900897.0,218000.0,1
M0758794,0758794,We Are Marshall,Drama,2006.0,3.98,28,131,3.367295829986474,0,Other,False,McG,United States,65000000.0,43545364.0,59000.0,1
M0762073,0762073,Bakjwi,Drama,2009.0,3.64,18,109,2.9444389791664403,0,English,False,,,,,,1
M0762107,0762107,I Now Pronounce You Chuck &amp; Larry,Comedy,2007.0,2.87,19,100,2.995732273553991,0,English,False,,,,,,1
M0762138,0762138,Syrup,Comedy,2013.0,2.97,32,100,3.4965075614664802,0,English,False,,,,,,1
M0763831,0763831,A Thousand Words,Comedy,2012.0,3.12,41,91,3.7376696182833684,0,Other,False,Brian Robbins,United States,40000000.0,22044277.0,41000.0,1
M0765010,0765010,Brothers,Drama,2009.0,3.76,131,105,4.882801922586371,0,Other,False,Jim Sheridan,United States,26000000.0,43474578.0,115000.0,1
M0765120,0765120,My Blueberry Nights,Drama,2007.0,3.37,19,95,2.995732273553991,0,Other,False,Kar-Wai Wong,China,10000000.0,22007671.0,53000.0,1
M0765429,0765429,American Gangster,Biography,2007.0,4.07,210,157,5.351858133476067,0,Other,False,Ridley Scott,United States,100000000.0,269755430.0,401000.0,1
M0765432,0765432,Der Baader Meinhof Komplex,Action,2008.0,3.81,27,107,3.332204510175204,0,English,False,,,,,,1
M0765443,0765443,Eastern Promises,Crime,2007.0,3.87,187,100,5.236441962829949,0,Other,False,David Cronenberg,United Kingdom,,56107312.0,232000.0,1
M0765446,0765446,Escape from Planet Earth,Animation,2013.0,3.04,55,89,4.02535169073515,0,Other,False,Cal Brunker,United States,40000000.0,74939189.0,25000.0,1
M0770703,0770703,What&x27;s Your Number?,Comedy,2011.0,3.32,42,100,3.7612001156935624,0,English,False,,,,,,1
M0770752,0770752,Fool's Gold,Action,2008.0,3.29,28,112,3.367295829986474,0,Other,False,Andy Tennant,United States,70000000.0,111231041.0,76000.0,1
M0770802,0770802,Samsara,Documentary,2011.0,4.42,62,102,4.143134726391533,0,English,False,,,,,,1
M0770828,0770828,Man of Steel,Action,2013.0,3.78,2157,143,7.67693714581808,0,Other,False,Zack Snyder,United States,225000000.0,668045518.0,721000.0,1
M0775440,0775440,Cell,Action,2016.0,1.93,64,107,4.174387269895637,0,English,False,,,,,,1
M0775489,0775489,L'illusionniste,Animation,2010.0,4.18,14,91,2.70805020110221,0,English,False,,,,,,1
M0775529,0775529,The Savages,Comedy,2007.0,3.96,12,113,2.5649493574615367,0,Other,False,Tamara Jenkins,United States,,10653221.0,36000.0,1
M0780504,0780504,Drive,Crime,2011.0,3.86,523,100,6.261491684321042,0,Other,False,Nicolas Winding Refn,United States,15000000.0,77187281.0,587000.0,1
M0780511,0780511,Everybody's Fine,Adventure,2009.0,3.65,58,118,4.07753744390572,0,Other,False,Giuseppe Tornatore,Italy,,1745470.0,3700.0,1
M0780516,0780516,Flawless,Crime,2007.0,3.4,10,112,2.3978952727983707,0,Other,False,Joel Schumacher,United States,15000000.0,4488529.0,18000.0,1
M0780521,0780521,The Princess and the Frog,Animation,2009.0,3.85,42,97,3.7612001156935624,0,Other,False,Ron Clements,United States,105000000.0,267045765.0,130000.0,1
M0780536,0780536,In Bruges,Comedy,2008.0,4.05,279,107,5.634789603169249,0,Other,False,Martin McDonagh,United Kingdom,15000000.0,34085749.0,398000.0,1
M0780548,0780548,Kid Cannabis,Biography,2014.0,3.29,21,117,3.091042453358316,0,English,False,,,,,,1
M0780571,0780571,Mr. Brooks,Crime,2007.0,3.66,63,120,4.1588830833596715,0,Other,False,Bruce A. Evans,United States,20000000.0,48443734.0,146000.0,1
M0780622,0780622,Teeth,Comedy,2007.0,2.67,23,94,3.1780538303479458,0,Other,False,Mitchell Lichtenstein,United States,,2340110.0,42000.0,1
M0780653,0780653,The Wolfman,Drama,2010.0,3.04,36,109,3.6109179126442243,0,English,False,Joe Johnston,,,,104000.0,1
M0783233,0783233,Atonement,Drama,2007.0,4.2,293,123,5.683579767338681,0,Other,False,Joe Wright,United Kingdom,30000000.0,131016624.0,259000.0,1
M0783238,0783238,The Dead Girl,Crime,2006.0,3.3,10,109,2.3978952727983707,0,English,False,,,,,,1
M0783640,0783640,The Last Full Measure,Drama,2019.0,3.46,113,109,4.736198448394496,0,English,False,,,,,,1
M0787442,0787442,L'attentat,Drama,2012.0,3.74,21,109,3.091042453358316,0,English,False,,,,,,1
M0787474,0787474,The Boxtrolls,Animation,2014.0,3.35,124,91,4.8283137373023015,0,English,False,,,,,,1
M0787475,0787475,Hot Rod,Comedy,2007.0,3.45,33,88,3.5263605246161616,0,Other,False,Akiva Schaffer,United States,,14353654.0,80000.0,1
M0787524,0787524,The Man Who Knew Infinity,Biography,2015.0,3.69,156,108,5.056245805348308,0,Other,False,Matt Brown,United Kingdom,10000000.0,12252684.0,53000.0,1
M0790604,0790604,Deck the Halls,Comedy,2006.0,2.64,11,100,2.4849066497880004,0,English,False,,,,,,1
M0790628,0790628,The Incredible Burt Wonderstone,Adventure,2013.0,3.03,284,100,5.652489180268651,0,Other,False,Don Scardino,United States,30000000.0,27437881.0,71000.0,1
M0790636,0790636,Dallas Buyers Club,Biography,2013.0,4.01,1557,117,7.351158226430694,0,Other,False,Jean-Marc Vallée,United States,5000000.0,55736588.0,455000.0,1
M0790663,0790663,The First Grader,Biography,2010.0,3.75,10,117,2.3978952727983707,0,English,False,,,,,,1
M0790686,0790686,Mirrors,Horror,2008.0,3.0,25,110,3.258096538021482,0,Other,False,Alexandre Aja,United States,35000000.0,78094714.0,104000.0,1
M0790712,0790712,The Messenger,Drama,2009.0,3.71,17,113,2.8903717578961645,0,Other,False,Oren Moverman,United States,6500000.0,1595417.0,34000.0,1
M0790724,0790724,Jack Reacher,Action,2012.0,3.51,774,130,6.652863029353347,0,Other,False,Christopher McQuarrie,United States,60000000.0,218340595.0,317000.0,1
M0790736,0790736,R.I.P.D.,Action,2013.0,2.76,422,96,6.0473721790462776,0,Other,False,Robert Schwentke,United States,130000000.0,78324220.0,123000.0,1
M0790770,0790770,Miles Ahead,Biography,2015.0,3.22,23,117,3.1780538303479458,0,English,False,,,,,,1
M0795351,0795351,Case 39,Horror,2009.0,3.1,62,109,4.143134726391533,0,Other,False,Christian Alvart,United States,26000000.0,28190603.0,81000.0,1
M0795368,0795368,Death at a Funeral,Comedy,2007.0,3.6,66,90,4.204692619390966,0,Other,False,Frank Oz,United States,9000000.0,46789413.0,111000.0,1
M0795421,0795421,Mamma Mia!,Comedy,2008.0,3.52,74,108,4.31748811353631,0,Other,False,Phyllida Lloyd,United States,52000000.0,611257819.0,224000.0,1
M0795441,0795441,Oorlogswinter,Drama,2008.0,3.6,15,109,2.772588722239781,0,English,False,,,,,,1
M0795461,0795461,Scary Movie 5,Comedy,2013.0,1.96,179,100,5.19295685089021,0,English,False,,,,,,1
M0795493,0795493,Cassandra's Dream,Crime,2007.0,3.41,16,108,2.833213344056216,0,Other,False,Woody Allen,United States,,22687639.0,51000.0,1
M0796302,0796302,The Babysitters,Drama,2007.0,2.7,10,88,2.3978952727983707,0,Other,False,David Ross,United States,,44852.0,11000.0,1
M0796366,0796366,Star Trek,Action,2009.0,4.06,309,127,5.736572297479192,0,Other,False,J.J. Abrams,United States,150000000.0,385680446.0,585000.0,1
M0798817,0798817,13,Drama,2010.0,3.02,27,109,3.332204510175204,0,English,False,,,,,,1
M0799934,0799934,Be Kind Rewind,Comedy,2008.0,3.14,18,102,2.9444389791664403,0,Other,False,Michel Gondry,United Kingdom,20000000.0,30579406.0,89000.0,1
M0800039,0800039,Forgetting Sarah Marshall,Comedy,2008.0,3.65,86,111,4.465908118654584,0,Other,False,Nicholas Stoller,United States,30000000.0,105833257.0,271000.0,1
M0800069,0800069,The Hills Have Eyes II,Action,2007.0,3.02,23,107,3.1780538303479458,0,English,False,,,,,,1
M0800080,0800080,The Incredible Hulk,Action,2008.0,3.3,272,112,5.60947179518496,0,Other,False,Louis Leterrier,United States,150000000.0,264770996.0,448000.0,1
M0800240,0800240,Deception,Crime,2008.0,2.92,18,107,2.9444389791664403,0,Other,False,Marcel Langenegger,United States,25000000.0,18024545.0,38000.0,1
M0800241,0800241,Transsiberian,Crime,2008.0,3.36,28,111,3.367295829986474,0,Other,False,Brad Anderson,United Kingdom,15000000.0,5926410.0,51000.0,1
M0800308,0800308,Appaloosa,Crime,2008.0,3.36,21,115,3.091042453358316,0,Other,False,Ed Harris,United States,20000000.0,27712362.0,59000.0,1
M0800320,0800320,Clash of the Titans,Action,2010.0,3.25,73,118,4.30406509320417,0,Other,False,Desmond Davis,United Kingdom,15000000.0,41092328.0,42000.0,1
M0800325,0800325,The Dirt,Biography,2019.0,3.51,50,117,3.9318256327243257,0,English,False,,,,,,1
M0800369,0800369,Thor,Action,2011.0,3.62,515,115,6.246106765481563,0,Other,False,Kenneth Branagh,United States,150000000.0,449326618.0,772000.0,1
M0802948,0802948,An American Crime,Biography,2007.0,3.86,44,117,3.8066624897703196,0,English,False,,,,,,1
M0803096,0803096,Warcraft,Action,2016.0,3.37,485,123,6.186208623900494,0,Other,False,Duncan Jones,China,160000000.0,439048914.0,249000.0,1
M0804461,0804461,Death Sentence,Action,2007.0,3.49,44,105,3.8066624897703196,0,Other,False,James Wan,United States,20000000.0,16974459.0,70000.0,1
M0804463,0804463,Devil's Knot,Biography,2013.0,3.09,71,117,4.276666119016055,0,English,False,,,,,,1
M0804497,0804497,It's Kind of a Funny Story,Comedy,2010.0,3.72,132,101,4.890349128221754,0,Other,False,Anna Boden,United States,8000000.0,6491240.0,139000.0,1
M0804516,0804516,P2,Crime,2007.0,3.21,21,98,3.091042453358316,0,Other,False,Franck Khalfoun,United States,8000000.0,7766240.0,33000.0,1
M0804522,0804522,Rendition,Drama,2007.0,3.69,27,122,3.332204510175204,0,Other,False,Gavin Hood,United States,27500000.0,27066382.0,55000.0,1
M0805564,0805564,Lars and the Real Girl,Comedy,2007.0,3.79,115,106,4.7535901911063645,0,Other,False,Craig Gillespie,United States,12000000.0,11293663.0,141000.0,1
M0805570,0805570,The Midnight Meat Train,Horror,2008.0,3.11,45,100,3.828641396489095,0,Other,False,Ryûhei Kitamura,United States,15000000.0,3534313.0,61000.0,1
M0805647,0805647,The Witches,Adventure,2020.0,2.68,11,91,2.4849066497880004,0,Other,False,Nicolas Roeg,United Kingdom,,10360553.0,46000.0,1
M0806203,0806203,Carriers,Drama,2009.0,3.08,20,84,3.044522437723423,0,Other,False,David Pastor,United States,,5805279.0,45000.0,1
M0808151,0808151,Angels &amp; Demons,Thriller,2009.0,3.6,146,102,4.990432586778736,0,English,False,,,,,,1
M0808185,0808185,Den brysomme mannen,Comedy,2006.0,3.66,16,100,2.833213344056216,0,English,False,,,,,,1
