user_id,content_id,timestamp,rating,watch_percentage,device,mood,genre,hour,dayofweek,month,year,review,genre_label,polarity,subjectivity,sentiment,aspect_acting,aspect_plot,aspect_visuals,aspect_sound
17144,M0491152,2014-03-08 19:28:58,3.5,41.3,Smart TV,Happy,Comedy,19,5,3,2014,Passable comedy. The acting is okay but the plot feels a bit slow.,Comedy,-0.024,0.3,Neutral,0.067,0.067,0.0,0.0
70962,M0491152,2013-09-19 04:13:29,5.0,75.2,Mobile,Happy,Comedy,4,3,9,2013,An absolute gem. The comedy is powerful and the acting is stellar.,Comedy,0.2405,0.5375,Positive,0.188,0.0,0.0,0.0
48306,M0491152,2013-05-14 08:51:54,3.5,58.9,Mobile,Happy,Comedy,8,1,5,2013,Passable comedy. The acting is okay but the plot feels a bit slow.,Comedy,-0.024,0.3,Neutral,0.067,0.067,0.0,0.0
3664,M0491152,2013-09-30 01:55:54,3.5,42.4,Mobile,Happy,Comedy,1,0,9,2013,Mixed feelings. Strong performances let down by a predictable story.,Comedy,-0.0843,0.4431,Neutral,0.019,0.019,0.0,0.0
1469,M0491175,2017-11-03 22:44:13,4.5,64.0,Smart TV,Happy,Comedy,22,4,11,2017,A true gem. Breathtaking visuals and a gripping narrative.,Comedy,0.65,0.8833,Positive,0.0,0.617,0.617,0.0
29456,M0491175,2018-08-04 21:00:57,3.0,39.9,Smart TV,Happy,Comedy,21,5,8,2018,"Average comedy. Nothing groundbreaking, but not boring either.",Comedy,-0.015,0.7,Neutral,0.0,0.0,0.0,0.0
71604,M0491175,2018-07-01 19:53:49,2.5,51.6,Smart TV,Happy,Comedy,19,6,7,2018,One of the worst comedys in recent memory. Skip this mediocre film.,Comedy,-0.476,0.75,Negative,0.0,0.0,0.0,0.0
57620,M0491175,2018-02-03 07:56:13,3.0,43.2,Mobile,Happy,Comedy,7,5,2,2018,"Average comedy. Nothing groundbreaking, but not boring either.",Comedy,-0.015,0.7,Neutral,0.0,0.0,0.0,0.0
60420,M0491175,2018-10-13 14:35:46,3.0,37.0,Laptop,Happy,Comedy,14,5,10,2018,Mixed feelings. Strong performances let down by a predictable story.,Comedy,-0.0843,0.4431,Neutral,0.019,0.019,0.0,0.0
4592,M0491203,2018-05-02 21:56:41,4.5,95.8,Smart TV,Melancholic,Drama,21,2,5,2018,One of the most masterpiece films I have ever seen. thought-provoking storytelling.,Drama,0.46,0.5,Positive,0.0,0.5,0.0,0.0
69444,M0491203,2017-11-25 10:03:43,3.5,46.9,Laptop,Melancholic,Drama,10,5,11,2017,Passable drama. The acting is okay but the plot feels a bit slow.,Drama,-0.024,0.3,Neutral,0.067,0.067,0.0,0.0
70941,M0491203,2018-01-05 12:14:40,1.5,8.7,Laptop,Melancholic,Drama,12,4,1,2018,Disappointing drama. The plot is boring and the acting is poor.,Drama,-0.652,0.575,Negative,-0.5,-0.5,0.0,0.0
50908,M0491203,2017-11-22 21:49:52,4.0,69.0,Smart TV,Melancholic,Drama,21,2,11,2017,An absolute revelation. The drama is thought-provoking and the acting is stellar.,Drama,0.218,0.3833,Positive,0.15,0.0,0.0,0.0
34132,M0491203,2017-12-05 17:55:56,3.0,32.2,Laptop,Melancholic,Drama,17,1,12,2017,"Average drama. Nothing groundbreaking, but not boring either.",Drama,-0.015,0.7,Neutral,0.0,0.0,0.0,0.0
17405,M0491747,2018-09-08 10:54:56,4.0,51.2,Laptop,Melancholic,Drama,10,5,9,2018,One of the most triumph films I have ever seen. powerful storytelling.,Drama,0.24,0.75,Positive,0.0,0.4,0.0,0.0
14231,M0491747,2015-11-08 01:02:32,3.5,58.3,Mobile,Melancholic,Drama,1,6,11,2015,"Average drama. Nothing groundbreaking, but not boring either.",Drama,-0.015,0.7,Neutral,0.0,0.0,0.0,0.0
49188,M0491747,2016-02-28 04:48:36,3.5,64.1,Mobile,Melancholic,Drama,4,6,2,2016,Has its moments. Some scenes are interesting but overall feels mediocre.,Drama,-0.08,0.5,Neutral,0.0,0.0,0.0,0.0
29558,M0491747,2013-07-13 03:34:57,5.0,70.8,Mobile,Melancholic,Drama,3,5,7,2013,A true revelation. Breathtaking visuals and a gripping narrative.,Drama,0.65,0.8833,Positive,0.0,0.617,0.617,0.0
70244,M0491747,2020-02-27 20:44:33,3.5,39.0,Smart TV,Melancholic,Drama,20,3,2,2020,A decent drama with some interesting moments. Not without flaws but worth watching.,Drama,0.1933,0.4222,Positive,0.0,0.0,0.0,0.0
71586,M0492044,2013-06-23 18:06:25,3.5,53.8,Smart TV,Melancholic,Drama,18,6,6,2013,Has its moments. Some scenes are solid but overall feels mediocre.,Drama,-0.18,0.3667,Negative,0.0,0.0,0.0,0.0
29868,M0492044,2013-10-18 22:38:56,3.0,34.3,Smart TV,Melancholic,Drama,22,4,10,2013,Mixed feelings. Strong performances let down by a predictable story.,Drama,-0.0843,0.4431,Neutral,0.019,0.019,0.0,0.0
9430,M0492044,2014-03-22 11:46:27,2.0,42.5,Laptop,Melancholic,Drama,11,5,3,2014,"Awful. Waste of time — predictable, clichéd, and unwatchable.",Drama,-0.68,0.5,Negative,0.0,0.0,0.0,0.0
28663,M0492044,2014-06-29 04:53:17,3.5,45.7,Mobile,Melancholic,Drama,4,6,6,2014,Has its moments. Some scenes are interesting but overall feels mediocre.,Drama,-0.08,0.5,Neutral,0.0,0.0,0.0,0.0
44502,M0492044,2013-12-25 04:50:24,1.0,23.5,Mobile,Melancholic,Drama,4,2,12,2013,A dull and forgettable drama. Terrible pacing and bland characters.,Drama,-0.6938,0.7083,Negative,0.0,-0.49,0.0,0.0
28276,M0492956,2014-05-05 05:42:54,5.0,53.7,Mobile,Happy,Comedy,5,0,5,2014,A cinematic masterpiece. Incredible performances and stunning cinematography.,Comedy,0.672,0.7,Positive,0.467,0.0,0.467,0.0
60858,M0492956,2013-04-13 16:22:57,4.0,64.2,Laptop,Happy,Comedy,16,5,4,2013,A cinematic masterpiece. Incredible performances and stunning cinematography.,Comedy,0.672,0.7,Positive,0.467,0.0,0.467,0.0
68019,M0492956,2016-12-11 22:58:58,3.5,48.0,Smart TV,Happy,Comedy,22,6,12,2016,A decent comedy with some solid moments. Not without flaws but worth watching.,Comedy,0.0933,0.2889,Neutral,0.0,0.0,0.0,0.0
19771,M0492956,2014-07-11 10:37:57,5.0,76.2,Laptop,Happy,Comedy,10,4,7,2014,A cinematic revelation. Incredible performances and stunning cinematography.,Comedy,0.512,0.7,Positive,0.467,0.0,0.467,0.0
45514,M0492956,2017-09-15 15:28:05,4.0,50.5,Laptop,Happy,Comedy,15,4,9,2017,A true classic. Breathtaking visuals and a gripping narrative.,Comedy,0.6945,0.7042,Positive,0.0,0.504,0.504,0.0
26673,M0493076,2016-04-24 22:37:49,3.0,24.8,Smart TV,Curious,Biography,22,6,4,2016,Passable biography. The acting is okay but the plot feels a bit slow.,Biography,-0.024,0.3,Neutral,0.067,0.067,0.0,0.0
23336,M0493076,2016-09-17 13:55:09,2.0,23.0,Laptop,Curious,Biography,13,5,9,2016,"Awful. Waste of time — predictable, clichéd, and unwatchable.",Biography,-0.68,0.5,Negative,0.0,0.0,0.0,0.0
53277,M0493076,2018-01-28 12:48:45,4.5,64.6,Laptop,Curious,Biography,12,6,1,2018,A true triumph. Breathtaking visuals and a gripping narrative.,Biography,0.65,0.8833,Positive,0.0,0.617,0.617,0.0
6824,M0493076,2017-11-13 16:07:40,3.5,53.7,Laptop,Curious,Biography,16,0,11,2017,Passable biography. The acting is okay but the plot feels a bit slow.,Biography,-0.024,0.3,Neutral,0.067,0.067,0.0,0.0
30857,M0493076,2018-11-26 21:30:09,3.0,44.7,Smart TV,Curious,Biography,21,0,11,2018,Mixed feelings. Strong performances let down by a predictable story.,Biography,-0.0843,0.4431,Neutral,0.019,0.019,0.0,0.0
25792,M0493405,2018-02-22 09:56:59,3.0,61.0,Mobile,Excited,Action,9,3,2,2018,Has its moments. Some scenes are decent but overall feels mediocre.,Action,-0.1467,0.5556,Neutral,0.0,0.0,0.0,0.0
14028,M0493405,2018-02-11 22:45:38,3.5,40.5,Smart TV,Excited,Action,22,6,2,2018,A decent action with some interesting moments. Not without flaws but worth watching.,Action,0.16,0.3417,Positive,0.0,0.0,0.0,0.0
20384,M0493405,2017-11-24 11:45:53,4.0,44.6,Laptop,Excited,Action,11,4,11,2017,A cinematic triumph. Incredible performances and stunning cinematography.,Action,0.512,0.7,Positive,0.467,0.0,0.467,0.0
21148,M0493405,2017-06-28 01:35:35,2.5,30.2,Mobile,Excited,Action,1,2,6,2017,"Awful. Waste of time — predictable, clichéd, and unwatchable.",Action,-0.68,0.5,Negative,0.0,0.0,0.0,0.0
60004,M0493405,2017-06-17 18:48:18,3.0,27.2,Smart TV,Excited,Action,18,5,6,2017,"Average action. Nothing groundbreaking, but not boring either.",Action,-0.03,0.5,Neutral,0.0,0.0,0.0,0.0
9752,M0493430,2015-05-30 17:53:12,3.5,51.5,Laptop,Curious,Documentary,17,5,5,2015,A decent documentary with some decent moments. Not without flaws but worth watching.,Documentary,0.095,0.3583,Neutral,0.0,0.0,0.0,0.0
68880,M0493430,2013-06-18 22:07:46,3.0,49.2,Smart TV,Curious,Documentary,22,1,6,2013,"Average documentary. Nothing groundbreaking, but not boring either.",Documentary,-0.05,0.4667,Neutral,0.0,0.0,0.0,0.0
1908,M0493430,2020-04-08 13:34:39,5.0,63.9,Laptop,Curious,Documentary,13,2,4,2020,Completely powerful. The plot is brilliant and the cast is outstanding.,Documentary,0.628,0.9583,Positive,0.567,0.567,0.0,0.0
68019,M0493430,2014-10-19 19:50:29,3.0,46.3,Smart TV,Curious,Documentary,19,6,10,2014,Mixed feelings. Strong performances let down by a predictable story.,Documentary,-0.0843,0.4431,Neutral,0.019,0.019,0.0,0.0
58506,M0493430,2013-05-01 11:15:46,3.5,50.8,Laptop,Curious,Documentary,11,2,5,2013,A decent documentary with some interesting moments. Not without flaws but worth watching.,Documentary,0.145,0.3167,Neutral,0.0,0.0,0.0,0.0
1491,M0493459,2016-03-14 07:35:53,3.0,42.5,Mobile,Curious,Documentary,7,0,3,2016,A decent documentary with some interesting moments. Not without flaws but worth watching.,Documentary,0.145,0.3167,Neutral,0.0,0.0,0.0,0.0
46572,M0493459,2013-12-21 18:52:14,3.5,63.2,Smart TV,Curious,Documentary,18,5,12,2013,"Average documentary. Nothing groundbreaking, but not boring either.",Documentary,-0.05,0.4667,Neutral,0.0,0.0,0.0,0.0
14537,M0493459,2013-12-22 18:28:03,4.0,57.4,Smart TV,Curious,Documentary,18,6,12,2013,One of the most triumph films I have ever seen. immersive storytelling.,Documentary,0.3,0.5,Positive,0.0,0.5,0.0,0.0
13182,M0493459,2016-03-14 07:36:13,3.0,57.4,Mobile,Curious,Documentary,7,0,3,2016,A decent documentary with some decent moments. Not without flaws but worth watching.,Documentary,0.095,0.3583,Neutral,0.0,0.0,0.0,0.0
41980,M0493459,2013-09-19 01:57:51,3.5,65.6,Mobile,Curious,Documentary,1,3,9,2013,Passable documentary. The acting is okay but the plot feels a bit slow.,Documentary,-0.034,0.225,Neutral,0.05,0.05,0.0,0.0
31597,M0493464,2021-03-15 04:00:27,1.0,34.5,Mobile,Excited,Action,4,0,3,2021,Disappointing action. The plot is boring and the acting is poor.,Action,-0.58,0.48,Negative,-0.38,-0.38,0.0,0.0
68741,M0493464,2019-12-02 16:44:53,3.0,49.0,Laptop,Excited,Action,16,0,12,2019,Has its moments. Some scenes are solid but overall feels mediocre.,Action,-0.18,0.3667,Negative,0.0,0.0,0.0,0.0
15523,M0493464,2016-04-09 21:44:54,4.0,61.8,Smart TV,Excited,Action,21,5,4,2016,A true masterpiece. Breathtaking visuals and a gripping narrative.,Action,0.77,0.8833,Positive,0.0,0.617,0.617,0.0
31741,M0493464,2013-11-29 22:20:33,4.0,55.5,Smart TV,Excited,Action,22,4,11,2013,A true gem. Breathtaking visuals and a gripping narrative.,Action,0.65,0.8833,Positive,0.0,0.617,0.617,0.0
53849,M0493464,2013-10-13 07:38:26,3.5,56.0,Mobile,Excited,Action,7,6,10,2013,A decent action with some interesting moments. Not without flaws but worth watching.,Action,0.16,0.3417,Positive,0.0,0.0,0.0,0.0
43728,M0494222,2015-03-01 22:25:52,3.5,57.3,Smart TV,Happy,Comedy,22,6,3,2015,Passable comedy. The acting is okay but the plot feels a bit slow.,Comedy,-0.024,0.3,Neutral,0.067,0.067,0.0,0.0
9688,M0494222,2013-04-03 06:59:36,3.0,35.8,Mobile,Happy,Comedy,6,2,4,2013,A decent comedy with some interesting moments. Not without flaws but worth watching.,Comedy,0.1933,0.4222,Positive,0.0,0.0,0.0,0.0
21474,M0494222,2015-01-05 23:07:23,3.0,50.4,Mobile,Happy,Comedy,23,0,1,2015,"Average comedy. Nothing groundbreaking, but not boring either.",Comedy,-0.015,0.7,Neutral,0.0,0.0,0.0,0.0
31236,M0494222,2013-03-22 18:27:58,4.0,62.5,Smart TV,Happy,Comedy,18,4,3,2013,A true triumph. Breathtaking visuals and a gripping narrative.,Comedy,0.65,0.8833,Positive,0.0,0.617,0.617,0.0
11372,M0494222,2014-01-19 12:37:47,4.0,50.4,Laptop,Happy,Comedy,12,6,1,2014,A true revelation. Breathtaking visuals and a gripping narrative.,Comedy,0.65,0.8833,Positive,0.0,0.617,0.617,0.0
49058,M0494238,2013-08-20 20:31:36,3.5,63.8,Smart TV,Excited,Adventure,20,1,8,2013,Mixed feelings. Strong performances let down by a predictable story.,Adventure,-0.0843,0.4431,Neutral,0.019,0.019,0.0,0.0
5275,M0494238,2013-09-23 00:32:16,2.5,28.7,Mobile,Excited,Adventure,0,0,9,2013,"Awful. Waste of time — predictable, clichéd, and unwatchable.",Adventure,-0.68,0.5,Negative,0.0,0.0,0.0,0.0
51027,M0494238,2015-08-09 13:45:14,4.0,78.0,Laptop,Excited,Adventure,13,6,8,2015,One of the most gem films I have ever seen. powerful storytelling.,Adventure,0.24,0.75,Positive,0.0,0.4,0.0,0.0
46106,M0494238,2013-06-24 20:33:44,2.5,9.9,Smart TV,Excited,Adventure,20,0,6,2013,"Awful. Waste of time — predictable, clichéd, and unwatchable.",Adventure,-0.68,0.5,Negative,0.0,0.0,0.0,0.0
55695,M0494238,2014-12-21 14:59:56,4.0,60.5,Laptop,Excited,Adventure,14,6,12,2014,An absolute gem. The adventure is moving and the acting is stellar.,Adventure,0.33,0.3833,Positive,0.15,0.0,0.0,0.0
19681,M0494271,2016-03-28 06:35:09,4.0,39.8,Mobile,Melancholic,Drama,6,0,3,2016,A cinematic classic. Incredible performances and stunning cinematography.,Drama,0.579,0.5667,Positive,0.392,0.0,0.392,0.0
69997,M0494271,2017-09-14 01:01:29,4.5,70.6,Mobile,Melancholic,Drama,1,3,9,2017,Completely powerful. The plot is brilliant and the cast is outstanding.,Drama,0.628,0.9583,Positive,0.567,0.567,0.0,0.0
71101,M0494271,2016-10-31 23:05:17,3.5,56.0,Mobile,Melancholic,Drama,23,0,10,2016,A decent drama with some solid moments. Not without flaws but worth watching.,Drama,0.0933,0.2889,Neutral,0.0,0.0,0.0,0.0
12553,M0494271,2017-01-24 23:10:26,4.0,54.6,Mobile,Melancholic,Drama,23,1,1,2017,Completely powerful. The plot is brilliant and the cast is outstanding.,Drama,0.628,0.9583,Positive,0.567,0.567,0.0,0.0
749,M0494271,2013-04-29 13:11:57,2.5,54.6,Laptop,Melancholic,Drama,13,0,4,2013,A dull and forgettable drama. Terrible pacing and bland characters.,Drama,-0.6938,0.7083,Negative,0.0,-0.49,0.0,0.0
29986,M0495596,2020-02-08 23:05:22,3.0,54.2,Mobile,Happy,Animation,23,5,2,2020,A decent animation with some solid moments. Not without flaws but worth watching.,Animation,0.0933,0.2889,Neutral,0.0,0.0,0.156,0.0
52281,M0495596,2020-05-12 12:26:01,3.0,37.6,Laptop,Happy,Animation,12,1,5,2020,Has its moments. Some scenes are solid but overall feels mediocre.,Animation,-0.18,0.3667,Negative,0.0,0.0,0.0,0.0
66182,M0495596,2018-07-28 01:53:00,3.0,40.9,Mobile,Happy,Animation,1,5,7,2018,"Average animation. Nothing groundbreaking, but not boring either.",Animation,-0.015,0.7,Neutral,0.0,0.0,0.175,0.0
291,M0495596,2018-11-13 00:44:01,2.5,10.1,Mobile,Happy,Animation,0,1,11,2018,Disappointing animation. The plot is boring and the acting is poor.,Animation,-0.652,0.575,Negative,-0.5,-0.5,-0.5,0.0
55627,M0495596,2021-02-01 18:51:24,2.0,30.4,Smart TV,Happy,Animation,18,0,2,2021,"Awful. Waste of time — predictable, clichéd, and unwatchable.",Animation,-0.68,0.5,Negative,0.0,0.0,0.0,0.0
35098,M0496806,2014-05-27 22:56:08,3.0,41.3,Smart TV,Tense,Crime,22,1,5,2014,"Average crime. Nothing groundbreaking, but not boring either.",Crime,-0.015,0.7,Neutral,0.0,0.0,0.0,0.0
37952,M0496806,2016-01-30 22:20:32,4.5,48.5,Smart TV,Tense,Crime,22,5,1,2016,A cinematic masterpiece. Incredible performances and stunning cinematography.,Crime,0.672,0.7,Positive,0.467,0.0,0.467,0.0
39530,M0496806,2013-08-11 09:41:23,5.0,69.6,Mobile,Tense,Crime,9,6,8,2013,This is a timeless revelation. The soundtrack is phenomenal and the script is flawless.,Crime,0.85,0.75,Positive,0.0,0.75,0.0,0.75
34132,M0496806,2017-09-13 19:48:41,3.0,22.8,Smart TV,Tense,Crime,19,2,9,2017,"Average crime. Nothing groundbreaking, but not boring either.",Crime,-0.015,0.7,Neutral,0.0,0.0,0.0,0.0
15286,M0496806,2019-06-14 11:57:00,4.0,58.4,Laptop,Tense,Crime,11,4,6,2019,This is a timeless classic. The soundtrack is phenomenal and the script is flawless.,Crime,0.7333,0.5556,Positive,0.0,0.556,0.0,0.556
19095,M0497116,2016-06-27 19:12:44,3.0,36.9,Smart TV,Curious,Documentary,19,0,6,2016,Mixed feelings. Strong performances let down by a predictable story.,Documentary,-0.0843,0.4431,Neutral,0.019,0.019,0.0,0.0
43241,M0497116,2014-06-03 23:22:47,4.0,54.6,Mobile,Curious,Documentary,23,1,6,2014,Completely immersive. The plot is brilliant and the cast is outstanding.,Documentary,0.588,0.7583,Positive,0.5,0.5,0.0,0.0
33483,M0497116,2016-11-10 23:23:30,5.0,41.0,Mobile,Curious,Documentary,23,3,11,2016,An absolute revelation. The documentary is moving and the acting is stellar.,Documentary,0.3075,0.2875,Positive,0.113,0.0,0.0,0.0
58836,M0497116,2013-05-20 17:47:46,4.0,52.7,Laptop,Curious,Documentary,17,0,5,2013,One of the most classic films I have ever seen. thought-provoking storytelling.,Documentary,0.312,0.3333,Positive,0.0,0.333,0.0,0.0
7662,M0497116,2016-10-04 08:05:13,3.5,51.5,Mobile,Curious,Documentary,8,1,10,2016,"Average documentary. Nothing groundbreaking, but not boring either.",Documentary,-0.05,0.4667,Neutral,0.0,0.0,0.0,0.0
28759,M0497137,2013-09-07 07:11:17,3.5,56.9,Mobile,Happy,Comedy,7,5,9,2013,Mixed feelings. Strong performances let down by a predictable story.,Comedy,-0.0843,0.4431,Neutral,0.019,0.019,0.0,0.0
1205,M0497137,2016-02-07 22:17:34,4.0,66.4,Smart TV,Happy,Comedy,22,6,2,2016,Completely captivating. The plot is brilliant and the cast is outstanding.,Comedy,0.78,0.9583,Positive,0.633,0.633,0.0,0.0
51342,M0497137,2013-10-14 18:06:22,4.0,35.3,Smart TV,Happy,Comedy,18,0,10,2013,A true triumph. Breathtaking visuals and a gripping narrative.,Comedy,0.65,0.8833,Positive,0.0,0.617,0.617,0.0
25721,M0497137,2013-12-21 22:16:48,3.5,58.1,Smart TV,Happy,Comedy,22,5,12,2013,Passable comedy. The acting is okay but the plot feels a bit slow.,Comedy,-0.024,0.3,Neutral,0.067,0.067,0.0,0.0
11960,M0497137,2013-12-08 11:58:56,4.0,42.8,Laptop,Happy,Comedy,11,6,12,2013,This is a timeless triumph. The soundtrack is phenomenal and the script is flawless.,Comedy,0.85,0.75,Positive,0.0,0.75,0.0,0.75
38219,M0497465,2016-12-08 16:15:20,3.0,37.8,Laptop,Happy,Comedy,16,3,12,2016,A decent comedy with some solid moments. Not without flaws but worth watching.,Comedy,0.0933,0.2889,Neutral,0.0,0.0,0.0,0.0
34570,M0497465,2014-05-21 18:25:05,5.0,82.1,Smart TV,Happy,Comedy,18,2,5,2014,A true gem. Breathtaking visuals and a gripping narrative.,Comedy,0.65,0.8833,Positive,0.0,0.617,0.617,0.0
13904,M0497465,2013-05-06 21:30:56,4.0,32.3,Smart TV,Happy,Comedy,21,0,5,2013,This is a timeless masterpiece. The soundtrack is phenomenal and the script is flawless.,Comedy,0.85,0.75,Positive,0.0,0.75,0.0,0.75
69564,M0497465,2013-05-15 18:17:40,3.5,46.9,Smart TV,Happy,Comedy,18,2,5,2013,Passable comedy. The acting is okay but the plot feels a bit slow.,Comedy,-0.024,0.3,Neutral,0.067,0.067,0.0,0.0
38397,M0497465,2014-05-07 19:44:19,3.5,44.4,Smart TV,Happy,Comedy,19,2,5,2014,A decent comedy with some solid moments. Not without flaws but worth watching.,Comedy,0.0933,0.2889,Neutral,0.0,0.0,0.0,0.0
46808,M0498097,2013-08-01 03:27:28,4.5,60.7,Mobile,Melancholic,Drama,3,3,8,2013,A true triumph. Breathtaking visuals and a gripping narrative.,Drama,0.65,0.8833,Positive,0.0,0.617,0.617,0.0
28880,M0498097,2020-01-21 11:00:40,3.5,46.6,Laptop,Melancholic,Drama,11,1,1,2020,Passable drama. The acting is okay but the plot feels a bit slow.,Drama,-0.024,0.3,Neutral,0.067,0.067,0.0,0.0
29286,M0498097,2017-09-09 21:57:56,2.5,39.4,Smart TV,Melancholic,Drama,21,5,9,2017,A dull and forgettable drama. Terrible pacing and bland characters.,Drama,-0.6938,0.7083,Negative,0.0,-0.49,0.0,0.0
10740,M0498097,2014-06-24 04:47:55,4.5,46.0,Mobile,Melancholic,Drama,4,1,6,2014,One of the most revelation films I have ever seen. immersive storytelling.,Drama,0.3,0.5,Positive,0.0,0.5,0.0,0.0
40013,M0498097,2015-11-11 18:52:02,3.5,50.4,Smart TV,Melancholic,Drama,18,2,11,2015,Passable drama. The acting is okay but the plot feels a bit slow.,Drama,-0.024,0.3,Neutral,0.067,0.067,0.0,0.0
49984,M0498353,2014-01-04 17:21:25,2.5,21.3,Laptop,Tense,Crime,17,5,1,2014,A dull and forgettable crime. Terrible pacing and bland characters.,Crime,-0.6938,0.7083,Negative,0.0,-0.49,0.0,0.0
59627,M0498353,2014-02-17 19:06:10,1.0,18.6,Smart TV,Tense,Crime,19,0,2,2014,A dull and forgettable crime. Terrible pacing and bland characters.,Crime,-0.6938,0.7083,Negative,0.0,-0.49,0.0,0.0
31747,M0498353,2013-12-30 16:10:01,2.0,30.9,Laptop,Tense,Crime,16,0,12,2013,One of the worst crimes in recent memory. Skip this mediocre film.,Crime,-0.476,0.75,Negative,0.0,0.0,0.0,0.0
64769,M0498353,2014-10-22 00:47:05,3.0,46.0,Mobile,Tense,Crime,0,2,10,2014,"Average crime. Nothing groundbreaking, but not boring either.",Crime,-0.015,0.7,Neutral,0.0,0.0,0.0,0.0
25162,M0498353,2013-07-09 05:06:23,1.5,19.6,Mobile,Tense,Crime,5,1,7,2013,"Awful. Waste of time — predictable, clichéd, and unwatchable.",Crime,-0.68,0.5,Negative,0.0,0.0,0.0,0.0
17662,M0498380,2014-12-26 17:11:37,4.0,41.4,Laptop,Melancholic,Drama,17,4,12,2014,An absolute gem. The drama is thought-provoking and the acting is stellar.,Drama,0.218,0.3833,Positive,0.15,0.0,0.0,0.0
39688,M0498380,2013-12-05 17:48:08,4.0,41.4,Laptop,Melancholic,Drama,17,3,12,2013,One of the most classic films I have ever seen. moving storytelling.,Drama,0.424,0.3333,Positive,0.0,0.333,0.0,0.0
40440,M0498380,2013-06-01 13:49:13,4.5,63.4,Laptop,Melancholic,Drama,13,5,6,2013,One of the most triumph films I have ever seen. immersive storytelling.,Drama,0.3,0.5,Positive,0.0,0.5,0.0,0.0
22675,M0498380,2013-08-11 18:07:50,4.5,60.4,Smart TV,Melancholic,Drama,18,6,8,2013,Completely thought-provoking. The plot is brilliant and the cast is outstanding.,Drama,0.588,0.7583,Positive,0.5,0.5,0.0,0.0
6388,M0498380,2013-07-31 00:19:37,4.0,82.1,Mobile,Melancholic,Drama,0,2,7,2013,This is a timeless gem. The soundtrack is phenomenal and the script is flawless.,Drama,0.85,0.75,Positive,0.0,0.75,0.0,0.75
42541,M0498381,2018-08-08 19:43:42,1.5,28.4,Smart TV,Melancholic,Drama,19,2,8,2018,A dull and forgettable drama. Terrible pacing and bland characters.,Drama,-0.6938,0.7083,Negative,0.0,-0.49,0.0,0.0
40840,M0498381,2017-07-29 22:22:46,3.0,46.5,Smart TV,Melancholic,Drama,22,5,7,2017,"Average drama. Nothing groundbreaking, but not boring either.",Drama,-0.015,0.7,Neutral,0.0,0.0,0.0,0.0
51409,M0498381,2017-04-25 00:47:10,2.5,38.2,Mobile,Melancholic,Drama,0,1,4,2017,A dull and forgettable drama. Terrible pacing and bland characters.,Drama,-0.6938,0.7083,Negative,0.0,-0.49,0.0,0.0
55960,M0498381,2017-02-11 00:41:40,2.5,24.8,Mobile,Melancholic,Drama,0,5,2,2017,One of the worst dramas in recent memory. Skip this mediocre film.,Drama,-0.476,0.75,Negative,0.0,0.0,0.0,0.0
52462,M0498381,2017-04-23 11:12:18,3.0,43.2,Laptop,Melancholic,Drama,11,6,4,2017,Passable drama. The acting is okay but the plot feels a bit slow.,Drama,-0.024,0.3,Neutral,0.067,0.067,0.0,0.0
16346,M0498399,2014-06-25 01:22:22,3.0,48.2,Mobile,Tense,Crime,1,2,6,2014,Mixed feelings. Strong performances let down by a predictable story.,Crime,-0.0843,0.4431,Neutral,0.019,0.019,0.0,0.0
28506,M0498399,2021-05-09 21:46:16,2.5,28.1,Smart TV,Tense,Crime,21,6,5,2021,A dull and forgettable crime. Terrible pacing and bland characters.,Crime,-0.6938,0.7083,Negative,0.0,-0.49,0.0,0.0
10046,M0498399,2014-04-24 19:57:15,3.5,46.2,Smart TV,Tense,Crime,19,3,4,2014,A decent crime with some decent moments. Not without flaws but worth watching.,Crime,0.1267,0.4778,Neutral,0.0,0.0,0.0,0.0
62665,M0498399,2015-06-09 03:54:56,3.5,49.2,Mobile,Tense,Crime,3,1,6,2015,Passable crime. The acting is okay but the plot feels a bit slow.,Crime,-0.024,0.3,Neutral,0.067,0.067,0.0,0.0
46817,M0498399,2021-01-29 13:24:39,2.5,24.1,Laptop,Tense,Crime,13,4,1,2021,A dull and forgettable crime. Terrible pacing and bland characters.,Crime,-0.6938,0.7083,Negative,0.0,-0.49,0.0,0.0
23873,M0499097,2021-05-04 15:21:16,3.0,32.6,Laptop,Excited,Action,15,1,5,2021,A decent action with some solid moments. Not without flaws but worth watching.,Action,0.085,0.2417,Neutral,0.0,0.0,0.0,0.0
26570,M0499097,2021-05-16 12:43:35,3.0,58.7,Laptop,Excited,Action,12,6,5,2021,A decent action with some interesting moments. Not without flaws but worth watching.,Action,0.16,0.3417,Positive,0.0,0.0,0.0,0.0
58915,M0499097,2021-05-03 11:56:08,3.0,41.4,Laptop,Excited,Action,11,0,5,2021,A decent action with some decent moments. Not without flaws but worth watching.,Action,0.11,0.3833,Neutral,0.0,0.0,0.0,0.0
3805,M0499097,2021-05-01 03:23:07,3.0,46.3,Mobile,Excited,Action,3,5,5,2021,"Average action. Nothing groundbreaking, but not boring either.",Action,-0.03,0.5,Neutral,0.0,0.0,0.0,0.0
48312,M0499097,2021-05-02 22:04:22,3.0,47.6,Smart TV,Excited,Action,22,6,5,2021,Passable action. The acting is okay but the plot feels a bit slow.,Action,-0.019,0.25,Neutral,0.075,0.075,0.0,0.0
