user_id,total_ratings,avg_rating_given,avg_watch_pct,unique_genres,favorite_genre,favorite_device,first_seen,last_seen,mobile_ratio,evening_ratio,tenure_days,ratings_per_day,subscription,age_group,days_inactive,churn_risk,is_active,avg_daily_hours
41705,15,4.53,59.306666666666665,6,Action,Mobile,2014-08-06 04:45:58,2016-05-26 21:09:37,0.6,0.6,659,0.0228,Free,25-34,2007,High,False,0.1
41706,27,3.56,47.84444444444444,6,Drama,Mobile,2013-03-02 18:43:06,2017-10-10 15:18:38,0.6296296296296297,0.8888888888888888,1682,0.0161,Free,55+,1505,High,False,0.1
4171,22,4.18,58.56363636363637,6,Drama,Mobile,2013-03-08 06:50:53,2013-03-29 01:54:31,0.9545454545454546,0.09090909090909091,20,1.1,Free,18-24,3162,High,False,0.97
41714,17,3.68,50.88823529411765,6,Comedy,Mobile,2013-08-03 07:13:47,2014-01-02 06:13:42,0.9411764705882353,0.058823529411764705,151,0.1126,Free,25-34,2882,High,False,0.1
41715,18,2.86,41.294444444444444,5,Action,Smart TV,2013-10-12 21:25:53,2015-01-27 22:51:20,0.0,0.9444444444444444,472,0.0381,Free,35-44,2492,High,False,0.1
41717,7,3.86,57.6,4,Action,Smart TV,2016-01-05 22:38:38,2016-01-23 22:49:17,0.2857142857142857,0.5714285714285714,18,0.3889,Free,25-34,2131,High,False,0.34
41723,7,3.64,45.214285714285715,3,Action,Smart TV,2016-04-16 14:31:15,2016-10-28 14:44:20,0.2857142857142857,0.42857142857142855,195,0.0359,Free,25-34,1852,High,False,0.1
41728,51,3.86,53.431372549019606,9,Action,Laptop,2017-03-14 09:46:11,2020-02-12 19:17:15,0.058823529411764705,0.45098039215686275,1065,0.0479,Basic,25-34,650,High,False,0.1
41739,5,4.4,63.4,3,Animation,Smart TV,2019-06-17 13:36:01,2019-11-24 19:27:57,0.0,0.6,160,0.0312,Free,18-24,730,High,False,0.1
41742,7,3.93,60.971428571428575,6,Comedy,Mobile,2019-12-18 00:00:00,2020-02-06 23:47:47,0.42857142857142855,0.5714285714285714,50,0.14,Free,25-34,656,High,False,0.13
41747,43,3.36,45.89767441860465,7,Comedy,Laptop,2013-05-27 23:45:38,2014-02-15 16:41:35,0.32558139534883723,0.4186046511627907,263,0.1635,Basic,18-24,2838,High,False,0.11
41749,62,3.46,47.880645161290325,6,Action,Mobile,2015-04-17 21:36:33,2019-04-26 09:50:42,0.45161290322580644,0.8064516129032258,1469,0.0422,Basic,35-44,942,High,False,0.1
4175,224,2.44,33.95401785714286,11,Drama,Mobile,2013-03-03 03:56:38,2020-01-03 01:11:20,0.7142857142857143,0.6785714285714286,2496,0.0897,Premium,25-34,691,High,False,0.1
41754,7,4.57,61.314285714285724,4,Comedy,Mobile,2020-01-20 06:53:41,2021-01-10 20:47:37,0.42857142857142855,0.7142857142857143,356,0.0197,Free,25-34,317,High,False,0.1
41757,28,4.36,59.86071428571428,8,Action,Mobile,2013-03-11 04:22:35,2015-04-21 08:48:57,0.7142857142857143,0.4642857142857143,771,0.0363,Free,35-44,2408,High,False,0.1
41759,24,3.58,48.2875,7,Action,Mobile,2020-01-17 18:41:05,2021-05-01 09:24:27,0.5416666666666666,0.5416666666666666,469,0.0512,Free,35-44,206,High,False,0.1
41762,12,4.0,57.083333333333336,6,Action,Laptop,2014-07-20 21:52:22,2018-08-21 16:03:25,0.25,0.5833333333333334,1492,0.008,Free,25-34,1190,High,False,0.1
41765,33,4.3,62.07575757575758,7,Drama,Smart TV,2018-03-08 23:23:20,2020-02-06 20:25:46,0.24242424242424243,0.7878787878787878,699,0.0472,Basic,18-24,656,High,False,0.1
41767,14,4.0,58.48571428571428,7,Action,Laptop,2016-09-04 15:57:06,2017-12-22 20:50:19,0.0,0.42857142857142855,474,0.0295,Free,25-34,1432,High,False,0.1
41770,45,4.09,55.21111111111111,8,Action,Mobile,2013-09-02 06:50:49,2014-08-11 19:14:49,0.35555555555555557,0.28888888888888886,343,0.1312,Basic,18-24,2661,High,False,0.11
41772,48,3.47,47.25833333333333,7,Action,Smart TV,2013-06-14 19:34:48,2018-12-27 17:49:54,0.125,0.5833333333333334,2021,0.0238,Basic,25-34,1062,High,False,0.1
41780,12,4.04,57.666666666666664,5,Animation,Mobile,2016-05-25 12:23:02,2017-03-20 05:27:40,0.5,0.16666666666666666,298,0.0403,Free,45-54,1709,High,False,0.1
41782,5,4.2,53.160000000000004,4,Biography,Mobile,2020-04-02 22:10:46,2020-09-19 10:55:46,0.6,0.6,169,0.0296,Free,25-34,430,High,False,0.1
41789,18,4.03,53.84444444444444,5,Action,Smart TV,2014-01-08 18:56:44,2016-12-16 20:45:02,0.2777777777777778,0.6111111111111112,1073,0.0168,Free,25-34,1803,High,False,0.1
41790,28,3.5,50.182142857142864,7,Comedy,Mobile,2013-10-07 19:33:40,2015-06-06 06:02:11,0.4642857142857143,0.39285714285714285,606,0.0462,Free,18-24,2362,High,False,0.1
41791,16,4.03,57.65625,7,Action,Laptop,2013-10-09 15:36:37,2019-10-10 10:11:39,0.1875,0.5,2191,0.0073,Free,45-54,775,High,False,0.1
41793,8,3.38,49.75,3,Drama,Laptop,2013-04-25 11:28:21,2013-09-21 11:14:05,0.125,0.25,148,0.0541,Free,18-24,2985,High,False,0.1
41794,9,3.94,57.65555555555555,6,Drama,Smart TV,2013-03-11 22:51:48,2013-10-02 08:40:55,0.3333333333333333,0.5555555555555556,204,0.0441,Free,35-44,2974,High,False,0.1
41797,6,3.58,46.583333333333336,5,Comedy,Smart TV,2014-09-16 19:10:10,2015-01-04 16:14:39,0.0,0.8333333333333334,109,0.055,Free,55+,2515,High,False,0.1
41799,7,3.36,44.65714285714286,6,Drama,Smart TV,2020-03-16 17:54:20,2021-06-13 18:01:24,0.0,0.7142857142857143,454,0.0154,Free,55+,163,Medium,False,0.1
41801,9,3.56,42.71111111111111,6,Drama,Mobile,2020-02-04 20:04:49,2021-09-27 07:32:22,0.4444444444444444,0.5555555555555556,600,0.015,Free,18-24,57,Low,True,0.1
41805,6,4.17,62.73333333333333,4,Action,Smart TV,2014-01-12 19:39:27,2014-12-29 23:39:20,0.16666666666666666,1.0,351,0.0171,Free,25-34,2521,High,False,0.1
41806,14,3.93,55.542857142857144,5,Comedy,Laptop,2013-07-15 19:15:08,2014-08-17 07:34:37,0.21428571428571427,0.2857142857142857,397,0.0353,Free,18-24,2655,High,False,0.1
4181,6,3.08,43.083333333333336,2,Action,Smart TV,2019-10-12 20:21:43,2020-02-10 12:51:02,0.3333333333333333,0.3333333333333333,120,0.05,Free,25-34,652,High,False,0.1
41811,5,5.0,68.14,3,Comedy,Mobile,2013-07-28 06:29:38,2013-12-01 03:38:31,0.4,0.4,125,0.04,Free,25-34,2915,High,False,0.1
41812,9,3.33,39.3,5,Action,Mobile,2019-02-25 21:38:53,2020-02-15 00:41:03,0.5555555555555556,0.5555555555555556,354,0.0254,Free,18-24,648,High,False,0.1
41819,11,3.64,42.03636363636363,5,Action,Smart TV,2014-02-15 23:35:33,2015-12-17 00:54:05,0.36363636363636365,1.0,669,0.0164,Free,45-54,2169,High,False,0.1
41820,31,3.81,53.693548387096776,8,Drama,Mobile,2020-02-10 01:20:39,2021-11-20 00:18:51,0.6129032258064516,0.7419354838709677,648,0.0478,Basic,25-34,4,Low,True,0.1
41825,35,4.21,61.17142857142857,9,Action,Mobile,2013-03-09 03:24:20,2014-06-20 03:29:08,0.8285714285714286,0.2,468,0.0748,Basic,25-34,2714,High,False,0.1
41826,20,3.05,46.510000000000005,7,Drama,Laptop,2019-05-16 17:46:31,2020-02-09 16:54:03,0.1,0.5,268,0.0746,Free,25-34,653,High,False,0.1
41829,174,4.3,60.33563218390805,8,Action,Mobile,2013-05-18 14:30:01,2020-02-13 23:43:28,0.5459770114942529,0.5517241379310345,2462,0.0707,Standard,25-34,649,High,False,0.1
41832,43,3.49,50.300000000000004,9,Action,Smart TV,2020-01-18 15:05:41,2021-11-13 22:27:24,0.3953488372093023,0.7441860465116279,665,0.0647,Basic,25-34,10,Low,True,0.1
41833,5,4.5,61.46,4,Drama,Laptop,2014-11-08 00:16:34,2015-02-07 13:43:07,0.2,0.4,91,0.0549,Free,25-34,2481,High,False,0.1
41835,11,3.5,49.92727272727273,5,Action,Mobile,2013-04-01 03:59:04,2013-09-05 06:05:56,1.0,0.2727272727272727,157,0.0701,Free,25-34,3001,High,False,0.1
41836,240,3.21,44.875416666666666,11,Action,Laptop,2013-03-11 14:22:55,2020-01-17 18:04:24,0.30833333333333335,0.42083333333333334,2503,0.0959,Premium,35-44,676,High,False,0.1
41837,9,4.28,58.91111111111112,6,Action,Mobile,2017-03-17 01:19:13,2020-02-08 18:01:10,0.5555555555555556,0.6666666666666666,1058,0.0085,Free,18-24,654,High,False,0.1
41838,16,4.09,59.9875,4,Drama,Smart TV,2013-04-26 19:02:06,2014-01-01 23:45:46,0.3125,0.625,250,0.064,Free,18-24,2883,High,False,0.1
4184,5,4.6,63.42,2,Action,Mobile,2013-08-29 02:39:50,2014-06-22 02:12:30,0.6,0.4,296,0.0169,Free,18-24,2712,High,False,0.1
41840,163,3.35,47.79570552147239,10,Action,Smart TV,2013-07-07 22:11:28,2019-08-01 20:29:01,0.17177914110429449,0.6932515337423313,2215,0.0736,Standard,18-24,845,High,False,0.1
4185,3,4.83,67.53333333333333,2,Drama,Smart TV,2021-02-24 15:07:43,2021-03-25 19:07:17,0.0,0.6666666666666666,29,0.1034,Free,18-24,243,High,False,0.1
41850,12,3.96,60.18333333333334,5,Action,Mobile,2013-09-07 02:02:46,2014-09-11 02:01:41,1.0,0.5,368,0.0326,Free,18-24,2631,High,False,0.1
41851,134,3.85,53.80522388059701,8,Drama,Smart TV,2016-04-01 01:19:02,2017-05-16 13:12:41,0.35074626865671643,0.664179104477612,410,0.3268,Standard,45-54,1652,High,False,0.26
41853,5,4.4,62.67999999999999,4,Action,Laptop,2019-08-03 10:07:44,2019-10-03 06:24:34,0.2,0.0,60,0.0833,Free,45-54,782,High,False,0.1
41855,6,4.33,60.666666666666664,2,Action,Laptop,2013-07-17 01:54:44,2013-08-23 23:57:16,0.3333333333333333,0.5,37,0.1622,Free,18-24,3014,High,False,0.15
41857,4,3.38,43.475,4,Comedy,Mobile,2013-03-09 23:35:11,2013-04-21 21:53:15,0.75,0.5,42,0.0952,Free,25-34,3138,High,False,0.1
41858,3,5.0,65.33333333333333,2,Documentary,Smart TV,2015-01-21 19:19:40,2015-02-10 23:16:52,0.3333333333333333,1.0,20,0.15,Free,35-44,2478,High,False,0.15
41859,141,3.77,53.651773049645385,10,Drama,Smart TV,2017-06-05 15:12:51,2020-02-15 02:26:57,0.2553191489361702,0.8865248226950354,984,0.1433,Standard,18-24,648,High,False,0.12
41865,65,3.71,53.321538461538466,9,Action,Mobile,2014-05-18 03:30:26,2019-05-23 18:55:58,0.7692307692307693,0.6615384615384615,1831,0.0355,Basic,18-24,915,High,False,0.1
41866,37,3.99,53.77567567567568,6,Action,Mobile,2013-04-08 20:12:27,2014-07-01 21:34:05,0.4594594594594595,0.7567567567567568,449,0.0824,Basic,18-24,2702,High,False,0.1
41868,9,3.5,54.45555555555555,5,Drama,Mobile,2013-03-14 00:20:53,2014-09-04 22:21:23,0.7777777777777778,1.0,539,0.0167,Free,18-24,2637,High,False,0.1
41870,35,4.21,57.82,9,Action,Laptop,2016-07-23 11:23:08,2018-01-17 21:57:00,0.05714285714285714,0.37142857142857144,543,0.0645,Basic,35-44,1406,High,False,0.1
41873,78,3.43,47.805128205128206,10,Drama,Smart TV,2013-03-02 19:00:01,2020-01-25 21:12:36,0.1794871794871795,0.5256410256410257,2520,0.031,Basic,35-44,668,High,False,0.1
41874,50,3.94,54.39,7,Action,Smart TV,2013-06-14 21:25:11,2015-12-23 23:53:43,0.38,0.6,922,0.0542,Basic,25-34,2162,High,False,0.1
41876,24,3.08,41.770833333333336,7,Action,Laptop,2020-04-21 17:49:57,2021-07-31 12:33:57,0.0,0.16666666666666666,465,0.0516,Free,25-34,115,Medium,False,0.1
41878,11,3.91,53.88181818181818,5,Drama,Smart TV,2016-02-22 07:22:33,2017-08-22 19:30:31,0.18181818181818182,0.5454545454545454,547,0.0201,Free,25-34,1554,High,False,0.1
41884,10,3.7,49.65,5,Action,Smart TV,2020-02-13 20:51:46,2021-10-20 21:21:39,0.2,0.9,615,0.0163,Free,25-34,34,Low,True,0.1
41885,8,2.75,42.7375,3,Comedy,Mobile,2018-12-01 03:33:49,2020-01-24 00:04:23,0.875,0.5,418,0.0191,Free,55+,670,High,False,0.1
41887,12,4.88,70.35,5,Biography,Mobile,2013-03-13 01:48:43,2015-04-15 15:59:56,0.5833333333333334,0.5,763,0.0157,Free,35-44,2414,High,False,0.1
41891,183,4.25,60.88032786885246,8,Action,Laptop,2013-03-02 12:33:15,2020-02-08 17:22:32,0.1366120218579235,0.3333333333333333,2534,0.0722,Standard,25-34,654,High,False,0.1
41892,16,4.72,64.925,5,Crime,Mobile,2013-08-31 00:38:16,2013-09-11 01:54:48,0.9375,0.875,11,1.4545,Free,35-44,2996,High,False,1.42
41893,5,3.7,59.339999999999996,3,Biography,Mobile,2018-03-08 04:23:15,2018-05-23 03:26:24,0.6,0.6,75,0.0667,Free,25-34,1281,High,False,0.1
41894,16,3.28,46.3625,7,Comedy,Laptop,2013-03-05 10:51:34,2013-04-29 20:02:51,0.125,0.125,55,0.2909,Free,35-44,3130,High,False,0.2
41898,28,3.98,54.746428571428574,7,Action,Mobile,2013-09-05 13:29:21,2013-11-07 15:33:32,0.5357142857142857,0.5714285714285714,63,0.4444,Free,35-44,2938,High,False,0.36
419,11,4.05,55.79090909090908,5,Action,Laptop,2017-06-07 07:06:30,2018-03-14 15:51:44,0.36363636363636365,0.2727272727272727,280,0.0393,Free,25-34,1350,High,False,0.1
41903,18,3.19,44.62777777777777,7,Crime,Smart TV,2014-04-25 19:08:04,2016-01-01 23:23:22,0.1111111111111111,0.5,616,0.0292,Free,25-34,2153,High,False,0.1
41906,24,4.1,58.229166666666664,8,Drama,Mobile,2014-07-18 03:21:53,2018-11-11 22:13:48,0.4166666666666667,0.5,1577,0.0152,Free,18-24,1108,High,False,0.1
4191,17,3.76,51.11176470588235,7,Action,Mobile,2013-08-22 18:33:54,2013-12-26 03:31:25,0.7647058823529411,0.29411764705882354,125,0.136,Free,45-54,2890,High,False,0.1
41911,8,4.0,60.6375,5,Drama,Mobile,2013-03-07 02:15:17,2013-05-30 03:38:41,1.0,0.5,84,0.0952,Free,55+,3100,High,False,0.1
41912,18,3.31,44.7,6,Action,Mobile,2017-09-22 23:34:32,2018-06-17 04:28:10,0.7777777777777778,0.6111111111111112,267,0.0674,Free,45-54,1256,High,False,0.1
41913,15,3.67,53.766666666666666,6,Action,Mobile,2015-06-11 16:18:11,2016-09-19 07:12:40,0.6,0.7333333333333333,465,0.0323,Free,18-24,1891,High,False,0.1
41914,19,3.21,47.82105263157895,6,Action,Mobile,2013-03-03 03:27:32,2013-09-18 20:01:33,0.5789473684210527,0.7894736842105263,199,0.0955,Free,45-54,2988,High,False,0.1
41916,14,4.21,60.98571428571428,7,Biography,Mobile,2017-04-03 16:26:48,2019-10-06 20:01:33,0.6428571428571429,0.5,916,0.0153,Free,45-54,779,High,False,0.1
41917,9,4.0,60.599999999999994,6,Biography,Smart TV,2017-12-08 21:22:24,2018-10-21 19:40:49,0.3333333333333333,1.0,316,0.0285,Free,18-24,1129,High,False,0.1
41918,238,3.56,48.910924369747896,10,Action,Laptop,2015-03-12 18:32:08,2020-02-07 15:35:59,0.029411764705882353,0.2857142857142857,1792,0.1328,Premium,35-44,655,High,False,0.1
41920,124,3.21,46.561290322580646,9,Action,Mobile,2013-08-31 02:04:07,2015-10-18 19:54:15,0.49193548387096775,0.6129032258064516,778,0.1594,Standard,18-24,2228,High,False,0.11
41921,7,3.71,51.24285714285714,4,Biography,Laptop,2015-07-08 10:47:23,2017-01-14 18:46:53,0.2857142857142857,0.42857142857142855,556,0.0126,Free,45-54,1774,High,False,0.1
41923,10,4.7,66.14,4,Action,Laptop,2019-10-11 17:30:42,2020-02-01 18:15:52,0.3,0.1,113,0.0885,Free,45-54,661,High,False,0.1
41925,9,4.61,60.42222222222222,3,Action,Mobile,2020-01-09 03:45:35,2021-11-17 03:46:37,0.6666666666666666,0.4444444444444444,678,0.0133,Free,55+,7,Low,True,0.1
41929,4,3.5,51.175,3,Comedy,Smart TV,2013-04-19 22:52:10,2013-05-07 23:34:12,0.5,1.0,18,0.2222,Free,25-34,3122,High,False,0.17
4193,9,4.28,64.11111111111111,7,Comedy,Mobile,2018-03-19 01:38:09,2019-01-04 07:48:54,0.6666666666666666,0.3333333333333333,291,0.0309,Free,25-34,1054,High,False,0.1
41930,21,3.9,58.142857142857146,6,Comedy,Mobile,2013-05-13 17:58:45,2014-03-26 01:12:09,0.6666666666666666,0.23809523809523808,316,0.0665,Free,25-34,2800,High,False,0.1
41937,11,4.23,59.85454545454545,5,Action,Smart TV,2013-03-17 18:06:51,2013-11-30 10:04:55,0.36363636363636365,0.7272727272727273,257,0.0428,Free,25-34,2915,High,False,0.1
41939,16,3.59,52.88125,5,Action,Mobile,2020-01-15 01:07:44,2021-10-15 09:32:47,0.5625,0.3125,639,0.025,Free,45-54,39,Low,True,0.1
41945,7,3.36,49.728571428571435,5,Drama,Laptop,2016-02-13 19:33:23,2016-05-27 14:13:53,0.14285714285714285,0.2857142857142857,103,0.068,Free,45-54,2006,High,False,0.1
41946,5,4.5,62.32000000000001,2,Action,Smart TV,2016-06-07 19:03:32,2017-10-11 20:39:29,0.2,0.6,491,0.0102,Free,18-24,1504,High,False,0.1
4195,11,4.32,68.52727272727272,5,Biography,Mobile,2020-01-23 00:13:19,2020-08-21 02:31:29,0.7272727272727273,0.36363636363636365,211,0.0521,Free,35-44,460,High,False,0.1
41952,22,2.98,39.97727272727273,5,Action,Smart TV,2020-01-24 22:13:48,2021-08-06 10:53:34,0.18181818181818182,0.8636363636363636,559,0.0394,Free,35-44,109,Medium,False,0.1
41955,7,4.71,72.2,4,Action,Mobile,2017-03-20 10:14:39,2018-12-10 07:41:45,0.7142857142857143,0.2857142857142857,629,0.0111,Free,35-44,1079,High,False,0.1
41961,12,2.88,40.375,5,Comedy,Laptop,2020-09-18 23:36:38,2021-07-25 12:14:05,0.16666666666666666,0.5833333333333334,309,0.0388,Free,35-44,121,Medium,False,0.1
41962,6,4.42,61.61666666666667,4,Comedy,Smart TV,2020-09-11 12:14:42,2021-05-31 20:32:46,0.3333333333333333,0.8333333333333334,262,0.0229,Free,35-44,176,Medium,False,0.1
41963,39,3.77,54.92564102564102,7,Drama,Mobile,2021-03-16 15:25:24,2021-06-10 09:29:00,0.7435897435897436,0.5384615384615384,85,0.4588,Basic,18-24,166,Medium,False,0.38
41967,57,3.29,45.53508771929825,9,Action,Smart TV,2013-03-09 10:41:07,2014-11-02 11:01:20,0.3333333333333333,0.38596491228070173,603,0.0945,Basic,35-44,2578,High,False,0.1
41972,26,3.81,51.37307692307692,7,Drama,Smart TV,2013-03-01 08:46:58,2016-12-10 17:40:02,0.23076923076923078,0.7307692307692307,1380,0.0188,Free,45-54,1809,High,False,0.1
41977,37,4.18,58.74054054054054,6,Drama,Mobile,2015-01-05 00:15:09,2020-02-15 01:40:55,0.5945945945945946,0.7297297297297297,1867,0.0198,Basic,18-24,648,High,False,0.1
41978,15,3.4,48.17333333333333,6,Action,Mobile,2013-11-11 05:03:56,2014-05-08 11:30:40,0.7333333333333333,0.3333333333333333,178,0.0843,Free,25-34,2756,High,False,0.1
41980,165,3.29,44.917575757575754,9,Drama,Mobile,2013-08-30 15:13:09,2015-08-25 20:48:27,0.4666666666666667,0.5454545454545454,725,0.2276,Standard,18-24,2282,High,False,0.15
41981,7,3.86,45.714285714285715,4,Comedy,Mobile,2020-03-29 01:49:46,2020-07-22 23:07:31,0.8571428571428571,0.8571428571428571,115,0.0609,Free,18-24,489,High,False,0.1
41983,9,3.78,54.86666666666667,5,Action,Smart TV,2013-09-08 21:40:13,2014-09-02 03:40:35,0.3333333333333333,0.6666666666666666,358,0.0251,Free,45-54,2640,High,False,0.1
41990,19,3.68,52.27368421052632,3,Action,Smart TV,2014-10-24 08:01:53,2020-02-06 20:47:24,0.21052631578947367,0.631578947368421,1931,0.0098,Free,35-44,656,High,False,0.1
41991,12,2.62,37.791666666666664,4,Drama,Mobile,2013-05-27 04:11:48,2013-11-14 21:36:38,0.6666666666666666,0.6666666666666666,171,0.0702,Free,35-44,2931,High,False,0.1
41992,6,3.67,54.699999999999996,4,Action,Mobile,2013-06-18 01:07:14,2014-06-08 15:07:19,0.6666666666666666,0.16666666666666666,355,0.0169,Free,18-24,2725,High,False,0.1
41993,29,3.69,50.61724137931035,7,Drama,Smart TV,2016-01-22 23:44:30,2019-03-09 19:42:51,0.20689655172413793,0.7241379310344828,1141,0.0254,Free,18-24,990,High,False,0.1
41994,13,4.27,60.46153846153846,6,Drama,Smart TV,2015-12-30 22:07:06,2019-04-30 19:28:15,0.15384615384615385,0.7692307692307693,1216,0.0107,Free,18-24,938,High,False,0.1
41995,5,4.3,54.7,3,Biography,Mobile,2020-08-06 00:45:46,2021-10-08 20:19:58,0.4,0.6,428,0.0117,Free,45-54,46,Low,True,0.1
41996,8,3.94,55.4625,4,Comedy,Laptop,2014-12-26 13:11:43,2015-07-27 12:52:01,0.375,0.0,212,0.0377,Free,25-34,2311,High,False,0.1
41997,12,4.12,54.93333333333334,6,Drama,Laptop,2017-07-04 16:55:54,2018-12-12 01:33:38,0.4166666666666667,0.5,525,0.0229,Free,35-44,1078,High,False,0.1
420,16,4.59,59.09375,6,Action,Laptop,2018-08-05 22:05:54,2019-12-07 13:13:24,0.375,0.25,488,0.0328,Free,25-34,717,High,False,0.1
4200,15,4.03,55.10666666666667,4,Comedy,Mobile,2021-05-31 22:44:18,2021-11-11 18:55:38,0.4666666666666667,0.6,163,0.092,Free,25-34,12,Low,True,0.1
42000,9,3.83,58.3111111111111,5,Drama,Smart TV,2020-03-12 23:15:45,2021-03-17 00:07:00,0.2222222222222222,0.7777777777777778,369,0.0244,Free,45-54,252,High,False,0.1
42001,23,3.61,50.143478260869564,7,Action,Laptop,2014-05-24 16:50:31,2015-07-24 15:28:29,0.13043478260869565,0.43478260869565216,425,0.0541,Free,35-44,2314,High,False,0.1
42004,12,3.54,46.824999999999996,7,Action,Laptop,2013-04-28 10:37:21,2013-11-24 14:22:57,0.3333333333333333,0.16666666666666666,210,0.0571,Free,25-34,2921,High,False,0.1
42005,11,3.32,47.72727272727273,6,Drama,Laptop,2016-09-18 13:27:38,2018-08-24 14:45:18,0.0,0.09090909090909091,705,0.0156,Free,45-54,1187,High,False,0.1
42009,5,4.0,53.14,4,Action,Laptop,2016-12-02 20:44:20,2017-04-25 16:07:42,0.2,0.4,143,0.035,Free,25-34,1673,High,False,0.1
42010,11,3.55,53.42727272727273,3,Action,Laptop,2015-07-30 11:54:47,2016-10-09 14:35:20,0.36363636363636365,0.6363636363636364,437,0.0252,Free,35-44,1871,High,False,0.1
42012,5,4.0,59.8,2,Drama,Mobile,2015-02-28 17:34:39,2016-03-26 03:41:26,0.6,0.0,391,0.0128,Free,45-54,2069,High,False,0.1
42018,56,4.02,56.83571428571429,7,Action,Mobile,2013-04-26 08:48:18,2014-06-11 11:39:09,0.6428571428571429,0.0,411,0.1363,Basic,25-34,2722,High,False,0.12
42019,24,4.04,56.395833333333336,5,Action,Laptop,2019-08-24 09:28:25,2020-01-19 21:13:51,0.25,0.16666666666666666,148,0.1622,Free,25-34,674,High,False,0.14
4202,31,3.48,48.306451612903224,7,Action,Smart TV,2013-03-10 00:09:24,2018-11-05 19:10:41,0.3225806451612903,0.8709677419354839,2066,0.015,Basic,25-34,1114,High,False,0.1
42021,336,3.31,45.71994047619047,11,Action,Mobile,2013-03-02 08:52:41,2018-02-26 04:38:15,0.6071428571428571,0.28273809523809523,1821,0.1845,Premium,35-44,1367,High,False,0.13
42023,24,4.31,59.975,8,Action,Laptop,2016-11-01 15:51:17,2018-08-13 23:08:45,0.20833333333333334,0.5416666666666666,650,0.0369,Free,35-44,1198,High,False,0.1
42024,23,4.0,51.76086956521739,6,Action,Mobile,2013-03-18 01:08:16,2016-05-30 21:37:19,0.782608695652174,0.6521739130434783,1169,0.0197,Free,55+,2003,High,False,0.1
4203,8,4.62,69.6,5,Drama,Mobile,2013-06-15 00:50:35,2013-08-25 12:46:36,0.625,0.5,71,0.1127,Free,35-44,3012,High,False,0.12
42031,8,4.0,56.975,4,Action,Smart TV,2013-04-19 21:33:12,2013-11-17 20:45:56,0.375,0.75,211,0.0379,Free,45-54,2928,High,False,0.1
42033,3,5.0,73.16666666666667,3,Comedy,Mobile,2014-04-27 01:51:23,2014-05-30 13:48:56,0.3333333333333333,0.6666666666666666,33,0.0909,Free,55+,2734,High,False,0.1
42034,34,3.31,45.5264705882353,8,Action,Smart TV,2013-05-27 20:52:29,2015-06-27 13:35:21,0.38235294117647056,0.5294117647058824,760,0.0447,Basic,35-44,2341,High,False,0.1
42040,6,4.0,50.96666666666667,3,Biography,Mobile,2013-12-29 00:51:58,2014-06-16 02:25:25,0.5,0.5,169,0.0355,Free,25-34,2718,High,False,0.1
42041,6,4.08,66.05,3,Comedy,Smart TV,2014-01-24 22:30:18,2016-02-16 17:08:31,0.16666666666666666,0.6666666666666666,752,0.008,Free,35-44,2107,High,False,0.1
42042,6,3.0,48.166666666666664,4,Action,Laptop,2019-07-13 09:12:52,2019-09-10 17:15:01,0.16666666666666666,0.3333333333333333,59,0.1017,Free,35-44,805,High,False,0.1
42046,13,3.65,47.776923076923076,3,Action,Smart TV,2014-05-22 19:17:17,2015-07-19 21:07:35,0.15384615384615385,0.8461538461538461,423,0.0307,Free,35-44,2319,High,False,0.1
42053,35,4.1,58.43714285714285,7,Comedy,Mobile,2013-04-07 02:18:52,2014-02-16 02:07:24,0.8,0.7714285714285715,314,0.1115,Basic,18-24,2838,High,False,0.1
42054,59,3.87,56.54915254237288,8,Action,Smart TV,2013-10-30 16:30:07,2020-02-09 20:29:34,0.2033898305084746,0.6949152542372882,2293,0.0257,Basic,18-24,653,High,False,0.1
4206,6,3.17,43.21666666666667,3,Action,Smart TV,2013-12-23 20:40:49,2015-12-06 22:15:17,0.3333333333333333,1.0,713,0.0084,Free,25-34,2179,High,False,0.1
42063,66,2.6,34.842424242424244,9,Action,Smart TV,2014-12-27 23:46:47,2015-12-17 21:38:12,0.18181818181818182,0.6818181818181818,354,0.1864,Basic,25-34,2168,High,False,0.1
42064,19,3.61,52.36842105263158,5,Action,Mobile,2020-01-09 16:46:32,2021-10-09 22:44:56,0.42105263157894735,0.5789473684210527,639,0.0297,Free,55+,45,Low,True,0.1
42065,6,3.08,40.46666666666667,5,Action,Mobile,2020-01-11 01:06:14,2020-09-03 22:12:40,0.5,0.5,236,0.0254,Free,35-44,446,High,False,0.1
42067,6,2.83,37.666666666666664,3,Action,Mobile,2019-10-12 16:37:11,2019-12-17 04:37:31,0.5,0.3333333333333333,65,0.0923,Free,25-34,708,High,False,0.1
42068,12,4.17,59.824999999999996,6,Action,Mobile,2013-12-28 03:11:57,2019-01-06 04:24:51,0.8333333333333334,0.75,1835,0.0065,Free,18-24,1053,High,False,0.1
42077,7,3.29,47.55714285714286,5,Action,Smart TV,2015-03-14 19:29:00,2015-05-02 21:33:52,0.2857142857142857,0.7142857142857143,49,0.1429,Free,18-24,2397,High,False,0.1
42080,11,3.86,53.93636363636363,5,Biography,Smart TV,2015-09-19 04:46:11,2017-09-27 13:42:17,0.2727272727272727,0.6363636363636364,739,0.0149,Free,25-34,1518,High,False,0.1
